ARI,Dataset,x,Param
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9580583,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.9582862,Pollen2,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7909279,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.7790455,Deng,9,Gene Filter Fraction
0.6658896,Deng,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
0.6874447,Goolam,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
1,Kolodziejczyk,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.7453006,Yan,9,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.9482629,Biase,10,Gene Filter Fraction
0.6753337,Pollen1,10,Gene Filter Fraction
0.6753337,Pollen1,10,Gene Filter Fraction
0.6753337,Pollen1,10,Gene Filter Fraction
