AUROC,Dataset
0.519448012929427,Kolodziejczyk
0.523716381418093,Kolodziejczyk
0.509970577265758,Kolodziejczyk
0.548393052910969,Kolodziejczyk
0.517183082338007,Kolodziejczyk
0.512024695632104,Kolodziejczyk
0.508167400881057,Kolodziejczyk
0.539276441059373,Kolodziejczyk
0.524632162021811,Kolodziejczyk
0.507594713656388,Kolodziejczyk
0.509875264183002,Kolodziejczyk
0.517038832150482,Kolodziejczyk
0.509299241639385,Kolodziejczyk
0.548281938325991,Kolodziejczyk
0.508590609589325,Kolodziejczyk
0.528506899838382,Kolodziejczyk
0.523674008810573,Kolodziejczyk
0.506439328371127,Kolodziejczyk
0.522024118631355,Kolodziejczyk
0.532120508888981,Kolodziejczyk
0.522916299559471,Kolodziejczyk
0.521352422907489,Kolodziejczyk
0.537524346276574,Kolodziejczyk
0.516761871790433,Kolodziejczyk
0.505295154185022,Kolodziejczyk
0.530114537444934,Kolodziejczyk
0.508049160463909,Kolodziejczyk
0.534440528634361,Kolodziejczyk
0.508868501529052,Kolodziejczyk
0.515138203969997,Kolodziejczyk
0.52910364261738,Kolodziejczyk
0.511466578260329,Kolodziejczyk
0.516023310830304,Kolodziejczyk
0.506859030837004,Kolodziejczyk
0.506791298828689,Kolodziejczyk
0.510969162995595,Kolodziejczyk
0.503528634361234,Kolodziejczyk
0.516207368115702,Kolodziejczyk
0.501132158590308,Kolodziejczyk
0.509405286343612,Kolodziejczyk
0.528766519823789,Kolodziejczyk
0.518502202643172,Kolodziejczyk
0.527615255899833,Kolodziejczyk
0.507495239743812,Kolodziejczyk
0.535572096243725,Kolodziejczyk
0.527009405112227,Kolodziejczyk
0.515907488986784,Kolodziejczyk
0.511973568281938,Kolodziejczyk
0.509547884463967,Kolodziejczyk
0.536749409473292,Kolodziejczyk
0.50152422907489,Kolodziejczyk
0.523674340776643,Kolodziejczyk
0.518088973515666,Kolodziejczyk
0.528639509344826,Kolodziejczyk
0.523449339207048,Kolodziejczyk
0.532488986784141,Kolodziejczyk
0.504801762114537,Kolodziejczyk
0.5290124735817,Kolodziejczyk
0.504657908913845,Kolodziejczyk
0.509330396475771,Kolodziejczyk
0.50495154185022,Kolodziejczyk
0.541621145374449,Kolodziejczyk
0.511972152003647,Kolodziejczyk
0.535618084621441,Kolodziejczyk
0.51406167400881,Kolodziejczyk
0.522249388753056,Kolodziejczyk
0.538260919739196,Kolodziejczyk
0.538891881811777,Kolodziejczyk
0.511459234897006,Kolodziejczyk
0.522497259246437,Kolodziejczyk
0.55434770065201,Kolodziejczyk
0.531683111188044,Kolodziejczyk
0.507865401350959,Kolodziejczyk
0.546242290748899,Kolodziejczyk
0.529605072313622,Kolodziejczyk
0.526363164272114,Kolodziejczyk
0.5354278460562,Kolodziejczyk
0.507421988313787,Kolodziejczyk
0.516563876651982,Kolodziejczyk
0.512361692428826,Kolodziejczyk
0.510922624199411,Kolodziejczyk
0.509453744493392,Kolodziejczyk
0.511251101321586,Kolodziejczyk
0.530506029657839,Kolodziejczyk
0.538911894273128,Kolodziejczyk
0.513703767814898,Kolodziejczyk
0.537814977973568,Kolodziejczyk
0.51311013215859,Kolodziejczyk
0.509883552277154,Kolodziejczyk
0.560002308003,Kolodziejczyk
0.518146673590676,Kolodziejczyk
0.515227049795165,Kolodziejczyk
0.529920704845815,Kolodziejczyk
0.525393803011944,Kolodziejczyk
0.523202643171806,Kolodziejczyk
0.517056897766358,Kolodziejczyk
0.53998591023994,Kolodziejczyk
0.530021349027754,Kolodziejczyk
0.521743815009739,Kolodziejczyk
0.515753303964758,Kolodziejczyk
0.54817379262593,Kolodziejczyk
0.535352865608553,Kolodziejczyk
0.50857268722467,Kolodziejczyk
0.524726872246696,Kolodziejczyk
0.541192083549708,Kolodziejczyk
0.521859848327877,Kolodziejczyk
0.513519127574866,Kolodziejczyk
0.533048775434089,Kolodziejczyk
0.521504817956263,Kolodziejczyk
0.520264317180617,Kolodziejczyk
0.50885696151405,Kolodziejczyk
0.515359759967688,Kolodziejczyk
0.523272968380921,Kolodziejczyk
0.514326928625007,Kolodziejczyk
0.533114537444934,Kolodziejczyk
0.511309214701979,Kolodziejczyk
0.507083700440529,Kolodziejczyk
0.51025550660793,Kolodziejczyk
0.517193651319879,Kolodziejczyk
0.51701321585903,Kolodziejczyk
0.511628196096308,Kolodziejczyk
0.516381418092909,Kolodziejczyk
0.533177543130806,Kolodziejczyk
0.527537444933921,Kolodziejczyk
0.525166797894824,Kolodziejczyk
0.54155236003481,Kolodziejczyk
0.509224669603524,Kolodziejczyk
0.512484581497797,Kolodziejczyk
0.534691629955947,Kolodziejczyk
0.512544030500186,Kolodziejczyk
0.50863436123348,Kolodziejczyk
0.512405286343612,Kolodziejczyk
0.517665198237885,Kolodziejczyk
0.505092511013216,Kolodziejczyk
0.514084588309965,Kolodziejczyk
0.523859030837004,Kolodziejczyk
0.524105921843272,Kolodziejczyk
0.552393187186606,Kolodziejczyk
0.539378854625551,Kolodziejczyk
0.528324561767022,Kolodziejczyk
0.523558940626623,Kolodziejczyk
0.523726872246696,Kolodziejczyk
0.511765045294559,Kolodziejczyk
0.511582611578467,Kolodziejczyk
0.51623223239816,Kolodziejczyk
0.513638058928349,Kolodziejczyk
0.542828193832599,Kolodziejczyk
0.531480176211453,Kolodziejczyk
0.51617333102533,Kolodziejczyk
0.507720359703286,Kolodziejczyk
0.521164387513704,Kolodziejczyk
0.510824250963491,Kolodziejczyk
0.517979343373146,Kolodziejczyk
0.510195603254284,Kolodziejczyk
0.525232242801916,Kolodziejczyk
0.521031038912602,Kolodziejczyk
0.505696035242291,Kolodziejczyk
0.504419825745773,Kolodziejczyk
0.533356413363337,Kolodziejczyk
0.538070509491662,Kolodziejczyk
0.51131718061674,Kolodziejczyk
0.546292770180601,Kolodziejczyk
0.522242290748899,Kolodziejczyk
0.516534747834736,Kolodziejczyk
0.526605504587156,Kolodziejczyk
0.522410709133922,Kolodziejczyk
0.528832727482546,Kolodziejczyk
0.517251667978948,Kolodziejczyk
0.512555536322197,Kolodziejczyk
0.524666782066817,Kolodziejczyk
0.545392649010444,Kolodziejczyk
0.53368281938326,Kolodziejczyk
0.518389013905718,Kolodziejczyk
0.508977973568282,Kolodziejczyk
0.502884256765157,Kolodziejczyk
0.517352422907489,Kolodziejczyk
0.521097343665824,Kolodziejczyk
0.523853211009174,Kolodziejczyk
0.509383259911894,Kolodziejczyk
0.522837843437901,Kolodziejczyk
0.523051179966534,Kolodziejczyk
0.525546255506608,Kolodziejczyk
0.54679295154185,Kolodziejczyk
0.524350420620778,Kolodziejczyk
0.519414860552816,Kolodziejczyk
0.543019352699847,Kolodziejczyk
0.512272805954648,Kolodziejczyk
0.507697190006347,Kolodziejczyk
0.517436123348018,Kolodziejczyk
0.5222837689689,Kolodziejczyk
0.533379493393341,Kolodziejczyk
0.50504845814978,Kolodziejczyk
0.529157515229373,Kolodziejczyk
0.509903083700441,Kolodziejczyk
0.504674485102151,Kolodziejczyk
0.532179331833131,Kolodziejczyk
0.522158219717376,Kolodziejczyk
0.518022460735154,Kolodziejczyk
0.50893870954374,Kolodziejczyk
0.523385840401593,Kolodziejczyk
0.505068169574406,Kolodziejczyk
0.523812820956667,Kolodziejczyk
0.538270274750321,Kolodziejczyk
0.52275910654345,Kolodziejczyk
0.504044775258208,Kolodziejczyk
0.526865857196138,Kolodziejczyk
0.509452571381211,Kolodziejczyk
0.534387665198238,Kolodziejczyk
0.522340557788737,Kolodziejczyk
0.505083376608389,Kolodziejczyk
0.518179934524056,Kolodziejczyk
0.515308370044053,Kolodziejczyk
0.534966245456119,Kolodziejczyk
0.522008810572687,Kolodziejczyk
0.51231718061674,Kolodziejczyk
0.536622237608909,Kolodziejczyk
0.541017777961958,Kolodziejczyk
0.520519823788546,Kolodziejczyk
0.505159338610087,Kolodziejczyk
0.516617621602908,Kolodziejczyk
0.530528634361233,Kolodziejczyk
0.549933644913738,Kolodziejczyk
0.507339207048458,Kolodziejczyk
0.516418502202643,Kolodziejczyk
0.528607929515418,Kolodziejczyk
0.511022026431718,Kolodziejczyk
0.512382412664208,Kolodziejczyk
0.527044025157233,Kolodziejczyk
0.507837004405286,Kolodziejczyk
0.511793957979363,Kolodziejczyk
0.513409691629956,Kolodziejczyk
0.526237885462555,Kolodziejczyk
0.509531308275662,Kolodziejczyk
0.512776097136463,Kolodziejczyk
0.538647383034271,Kolodziejczyk
0.509907102879234,Kolodziejczyk
0.524581497797357,Kolodziejczyk
0.516567900211346,Kolodziejczyk
0.522653049448964,Kolodziejczyk
0.51207160913348,Kolodziejczyk
0.503813974958168,Kolodziejczyk
0.512895966764757,Kolodziejczyk
0.514048319588911,Kolodziejczyk
0.516202181062835,Kolodziejczyk
0.538007039409151,Kolodziejczyk
0.517281172465524,Kolodziejczyk
0.531832599118943,Kolodziejczyk
0.51336563876652,Kolodziejczyk
0.505043305291948,Kolodziejczyk
0.50860718577763,Kolodziejczyk
0.528669603524229,Kolodziejczyk
0.545480176211454,Kolodziejczyk
0.507272802619038,Kolodziejczyk
0.501902117608056,Kolodziejczyk
0.507131905018441,Kolodziejczyk
0.511874675437078,Kolodziejczyk
0.517927413305637,Kolodziejczyk
0.521273127753304,Kolodziejczyk
0.52451676187179,Kolodziejczyk
0.509046454767726,Kolodziejczyk
0.522114537444934,Kolodziejczyk
0.521002030583067,Kolodziejczyk
0.511695805204547,Kolodziejczyk
0.521579828053776,Kolodziejczyk
0.512398988852513,Kolodziejczyk
0.528659627257515,Kolodziejczyk
0.527274825457273,Kolodziejczyk
0.531833131383071,Kolodziejczyk
0.535626372715594,Kolodziejczyk
0.544569226306411,Kolodziejczyk
0.532924454021798,Kolodziejczyk
0.55831088641167,Kolodziejczyk
0.504977000538726,Kolodziejczyk
0.522589579366453,Kolodziejczyk
0.518648211843687,Kolodziejczyk
0.516784951820437,Kolodziejczyk
0.536299559471365,Kolodziejczyk
0.529484581497797,Kolodziejczyk
0.503687034793145,Kolodziejczyk
0.516647577092511,Kolodziejczyk
0.506991189427313,Kolodziejczyk
0.521077837401189,Kolodziejczyk
0.503663954763141,Kolodziejczyk
0.512762114537445,Kolodziejczyk
0.516634931625411,Kolodziejczyk
0.51073127753304,Kolodziejczyk
0.524440528634361,Kolodziejczyk
0.519762114537445,Kolodziejczyk
0.527769259458787,Kolodziejczyk
0.536483757428885,Kolodziejczyk
0.537220264317181,Kolodziejczyk
0.541007443309676,Kolodziejczyk
0.529978036550495,Kolodziejczyk
0.531873521435578,Kolodziejczyk
0.529502048352663,Kolodziejczyk
0.522193832599119,Kolodziejczyk
0.558458149779736,Kolodziejczyk
0.548700841241556,Kolodziejczyk
0.502001574737889,Kolodziejczyk
0.515396475770925,Kolodziejczyk
0.528584617160002,Kolodziejczyk
0.533812243955917,Kolodziejczyk
0.521022026431718,Kolodziejczyk
0.51779295154185,Kolodziejczyk
0.53605677687381,Kolodziejczyk
0.530334801762114,Kolodziejczyk
0.505847250424765,Kolodziejczyk
0.506850109817248,Kolodziejczyk
0.513196007154809,Kolodziejczyk
0.519541850220264,Kolodziejczyk
0.530794530032889,Kolodziejczyk
0.517881253245629,Kolodziejczyk
0.506955947136564,Kolodziejczyk
0.510605273786856,Kolodziejczyk
0.524264317180617,Kolodziejczyk
0.524652936057354,Kolodziejczyk
0.524519823788546,Kolodziejczyk
0.503329294328083,Kolodziejczyk
0.508854625550661,Kolodziejczyk
0.512610335253408,Kolodziejczyk
0.518775604408286,Kolodziejczyk
0.512678414096916,Kolodziejczyk
0.507911894273128,Kolodziejczyk
0.519920434296134,Kolodziejczyk
0.506537418498644,Kolodziejczyk
0.513605677687381,Kolodziejczyk
0.529460030665948,Kolodziejczyk
0.502063735444034,Kolodziejczyk
0.515607870290231,Kolodziejczyk
0.518486594007708,Kolodziejczyk
0.536564537533899,Kolodziejczyk
0.524482141826784,Kolodziejczyk
0.530198237885463,Kolodziejczyk
0.528607697190006,Kolodziejczyk
0.512502590029423,Kolodziejczyk
0.518504414055738,Kolodziejczyk
0.530044052863436,Kolodziejczyk
0.509369690439683,Kolodziejczyk
0.510607929515419,Kolodziejczyk
0.523778542124239,Kolodziejczyk
0.512121337698397,Kolodziejczyk
0.511781525838133,Kolodziejczyk
0.509242290748899,Kolodziejczyk
0.522477311342257,Kolodziejczyk
0.523718061674009,Kolodziejczyk
0.510696035242291,Kolodziejczyk
0.527534475794818,Kolodziejczyk
0.545588661887199,Kolodziejczyk
0.532663379055986,Kolodziejczyk
0.506361112262235,Kolodziejczyk
0.517732377439808,Kolodziejczyk
0.522343612334802,Kolodziejczyk
0.529709251101322,Kolodziejczyk
0.518610915419999,Kolodziejczyk
0.524167400881057,Kolodziejczyk
0.522643073225312,Kolodziejczyk
0.528186486642433,Kolodziejczyk
0.506449339207048,Kolodziejczyk
0.529211387841366,Kolodziejczyk
0.508868501529052,Kolodziejczyk
0.521400957821246,Kolodziejczyk
0.564563876651982,Kolodziejczyk
0.536495297443887,Kolodziejczyk
0.506352824168082,Kolodziejczyk
0.512270523393146,Kolodziejczyk
0.519074889867841,Kolodziejczyk
0.542853845709999,Kolodziejczyk
0.525630931167378,Kolodziejczyk
0.504555066079295,Kolodziejczyk
0.547960302348393,Kolodziejczyk
0.523720525465169,Kolodziejczyk
0.510273092702333,Kolodziejczyk
0.515867556255439,Kolodziejczyk
0.525374000248643,Kolodziejczyk
0.531026431718062,Kolodziejczyk
0.516377274045833,Kolodziejczyk
0.536829957878945,Kolodziejczyk
0.531192242343873,Kolodziejczyk
0.512451676187179,Kolodziejczyk
0.519528634361234,Kolodziejczyk
0.516820687083005,Kolodziejczyk
0.523035242290749,Kolodziejczyk
0.511145374449339,Kolodziejczyk
0.50355559239153,Kolodziejczyk
0.532854005221499,Kolodziejczyk
0.502729213547978,Kolodziejczyk
0.519646875540938,Kolodziejczyk
0.511193071153288,Kolodziejczyk
0.506660792951542,Kolodziejczyk
0.522224669603524,Kolodziejczyk
0.502855248435622,Kolodziejczyk
0.518396475770925,Kolodziejczyk
0.509895562864232,Kolodziejczyk
0.51133039647577,Kolodziejczyk
0.515345406323816,Kolodziejczyk
0.518281938325991,Kolodziejczyk
0.537400881057269,Kolodziejczyk
0.524350420620778,Kolodziejczyk
0.539321585903084,Kolodziejczyk
0.524907488986784,Kolodziejczyk
0.534267125274543,Kolodziejczyk
0.505114537444934,Kolodziejczyk
0.525832599118943,Kolodziejczyk
0.518837004405286,Kolodziejczyk
0.560671628873118,Kolodziejczyk
0.50236625088061,Kolodziejczyk
0.507795280133864,Kolodziejczyk
0.5199988459985,Kolodziejczyk
0.523057268722467,Kolodziejczyk
0.535328001326095,Kolodziejczyk
0.509260862039121,Kolodziejczyk
0.508574231146501,Kolodziejczyk
0.51388840805493,Kolodziejczyk
0.501581497797357,Kolodziejczyk
0.508891581559056,Kolodziejczyk
0.52437114085616,Kolodziejczyk
0.514176785048278,Kolodziejczyk
0.535030837004405,Kolodziejczyk
0.506329698228608,Kolodziejczyk
0.515955947136564,Kolodziejczyk
0.52717251667979,Kolodziejczyk
0.512858978077991,Kolodziejczyk
0.549577092511013,Kolodziejczyk
0.522589200613319,Kolodziejczyk
0.513559471365639,Kolodziejczyk
0.539515418502203,Kolodziejczyk
0.511816975362068,Kolodziejczyk
0.524661224151506,Kolodziejczyk
0.535400881057269,Kolodziejczyk
0.510945704229415,Kolodziejczyk
0.516692221623638,Kolodziejczyk
0.54668281938326,Kolodziejczyk
0.507501009751313,Kolodziejczyk
0.531740811263055,Kolodziejczyk
0.525041832554382,Kolodziejczyk
0.521409691629956,Kolodziejczyk
0.536299117188852,Kolodziejczyk
0.526647577092511,Kolodziejczyk
0.524290748898679,Kolodziejczyk
0.523330396475771,Kolodziejczyk
0.543003865905026,Kolodziejczyk
0.528809647452541,Kolodziejczyk
0.520079295154185,Kolodziejczyk
0.522539472048403,Kolodziejczyk
0.511299559471366,Kolodziejczyk
0.53474698517108,Kolodziejczyk
0.534123824360972,Kolodziejczyk
0.534383259911894,Kolodziejczyk
0.513507587559864,Kolodziejczyk
0.509390410675065,Kolodziejczyk
0.532874725456881,Kolodziejczyk
0.5148577693151,Kolodziejczyk
0.53168281938326,Kolodziejczyk
0.538832150481795,Kolodziejczyk
0.525786163522013,Kolodziejczyk
0.504160175408228,Kolodziejczyk
0.524060337325432,Kolodziejczyk
0.515594049148398,Kolodziejczyk
0.50770873002135,Kolodziejczyk
0.513770925110132,Kolodziejczyk
0.513547977612371,Kolodziejczyk
0.522387665198238,Kolodziejczyk
0.530453744493392,Kolodziejczyk
0.546484581497797,Kolodziejczyk
0.50502567653338,Kolodziejczyk
0.511959719862418,Kolodziejczyk
0.50491027638336,Kolodziejczyk
0.508850220264317,Kolodziejczyk
0.538849460504299,Kolodziejczyk
0.505162995594714,Kolodziejczyk
0.538949898470847,Kolodziejczyk
0.526665198237885,Kolodziejczyk
0.512270523393146,Kolodziejczyk
0.523939761121689,Kolodziejczyk
0.547445962956651,Macosko
0.591923825388781,Macosko
0.541544548432308,Macosko
0.536376469651571,Macosko
0.535891237320702,Macosko
0.547893767050358,Macosko
0.563881523522003,Macosko
0.562341274275569,Macosko
0.555652541373783,Macosko
0.524933208398598,Macosko
0.552905678615112,Macosko
0.594388874513689,Macosko
0.537589770506103,Macosko
0.542350216686621,Macosko
0.561466376794866,Macosko
0.588401502912117,Macosko
0.574171374220557,Macosko
0.561728406095,Macosko
0.547250069929607,Macosko
0.539329542031201,Macosko
0.552715119268516,Macosko
0.533628169540261,Macosko
0.570149061329674,Macosko
0.555762320269594,Macosko
0.565510593714777,Macosko
0.537126953240325,Macosko
0.555198114926408,Macosko
0.531690278828711,Macosko
0.559329685407801,Macosko
0.532995344079883,Macosko
0.552017339881906,Macosko
0.551814239547752,Macosko
0.578422851780687,Macosko
0.546922491531245,Macosko
0.520558836800528,Macosko
0.542590000581299,Macosko
0.536402832850266,Macosko
0.548673676386846,Macosko
0.551861548250349,Macosko
0.535707100791225,Macosko
0.533974826079051,Macosko
0.563714806980275,Macosko
0.540185965755721,Macosko
0.547711867910113,Macosko
0.538008847580321,Macosko
0.568570758300192,Macosko
0.526450073001197,Macosko
0.55310181254231,Macosko
0.569245811798387,Macosko
0.551152355674376,Macosko
0.533615109171983,Macosko
0.558329120749503,Macosko
0.547153623620268,Macosko
0.530118407492315,Macosko
0.521491400653161,Macosko
0.559550504002398,Macosko
0.579408878157674,Macosko
0.564603837609965,Macosko
0.56372467507443,Macosko
0.527631822712442,Macosko
0.522330265648285,Macosko
0.57425876531195,Macosko
0.563880423611421,Macosko
0.532920456396346,Macosko
0.559542266405974,Macosko
0.601615200188681,Macosko
0.526431408776756,Macosko
0.549957326064614,Macosko
0.527689509589429,Macosko
0.53802757143723,Macosko
0.538412432743852,Macosko
0.525372039601183,Macosko
0.561172107892597,Macosko
0.600480145870692,Macosko
0.543487296311544,Macosko
0.544740478230254,Macosko
0.533272832479454,Macosko
0.548150434533936,Macosko
0.554791456112688,Macosko
0.552289356959017,Macosko
0.54517941445632,Macosko
0.541039697325354,Macosko
0.529682303880556,Macosko
0.566402654274096,Macosko
0.52393141261122,Macosko
0.547262184568346,Macosko
0.540823247933401,Macosko
0.559326536330384,Macosko
0.568095042986092,Macosko
0.53400668996048,Macosko
0.56442112296476,Macosko
0.517351051175468,Macosko
0.546904846888953,Macosko
0.542837809314511,Macosko
0.545545465824332,Macosko
0.537761069340017,Macosko
0.560468213890254,Macosko
0.534339914809548,Macosko
0.538873365373868,Macosko
0.546605451240853,Macosko
0.531620492425935,Macosko
0.569201139066403,Macosko
0.546026192602569,Macosko
0.554469507101086,Macosko
0.531262011864654,Macosko
0.530135028655707,Macosko
0.529412121436619,Macosko
0.532231286969706,Macosko
0.553701937283638,Macosko
0.552706264025036,Macosko
0.554239403815125,Macosko
0.540176266952458,Macosko
0.555406386186875,Macosko
0.54293156976705,Macosko
0.568394700388757,Macosko
0.534247647102955,Macosko
0.556820288358251,Macosko
0.545872573802193,Macosko
0.564847361947554,Macosko
0.543463400303851,Macosko
0.543513628965705,Macosko
0.540367904900255,Macosko
0.536684154168378,Macosko
0.532033826614747,Macosko
0.547336671473446,Macosko
0.53709292354761,Macosko
0.525405676511886,Macosko
0.540360312598805,Macosko
0.564571885272633,Macosko
0.548144465793825,Macosko
0.573695874898002,Macosko
0.529056011637382,Macosko
0.55527211517825,Macosko
0.54553785853307,Macosko
0.552613792056237,Macosko
0.565979983665705,Macosko
0.533914482699489,Macosko
0.564701286981352,Macosko
0.531800825809278,Macosko
0.532251690871539,Macosko
0.581518604425404,Macosko
0.578467577294262,Macosko
0.548638317452278,Macosko
0.55050024576612,Macosko
0.552575630869476,Macosko
0.578727544703896,Macosko
0.539411278430672,Macosko
0.574006954285031,Macosko
0.533864759450369,Macosko
0.567936681710532,Macosko
0.54440628786161,Macosko
0.557800615542101,Macosko
0.551696367191268,Macosko
0.529711317450343,Macosko
0.538465331493724,Macosko
0.543470146111576,Macosko
0.541324009115689,Macosko
0.53526016073508,Macosko
0.556774004249217,Macosko
0.543330701662918,Macosko
0.550042495684226,Macosko
0.529931845787035,Macosko
0.53928753234821,Macosko
0.53193013323001,Macosko
0.548188928506829,Macosko
0.582953255167119,Macosko
0.535068401408847,Macosko
0.545362265526223,Macosko
0.573047267448885,Macosko
0.560268897040738,Macosko
0.602853791500961,Macosko
0.541176697422519,Macosko
0.556683818534305,Macosko
0.532715423260205,Macosko
0.542000274657716,Macosko
0.564540509092973,Macosko
0.553477020689571,Macosko
0.547995665579338,Macosko
0.541868897684775,Macosko
0.540021448679566,Macosko
0.558456588766254,Macosko
0.540066369324377,Macosko
0.540501783240183,Macosko
0.54164108076277,Macosko
0.5364243558354,Macosko
0.562188289944896,Macosko
0.538724450866382,Macosko
0.543439324307179,Macosko
0.538660211993993,Macosko
0.553762572488692,Macosko
0.553848590433956,Macosko
0.534093195993779,Macosko
0.575786940139114,Macosko
0.554101637675221,Macosko
0.536640122731887,Macosko
0.539993678367298,Macosko
0.543932758338175,Macosko
0.562082693525956,Macosko
0.548854088512151,Macosko
0.536281718978594,Macosko
0.539211254694098,Macosko
0.539414898273923,Macosko
0.561579936290719,Macosko
0.525957362154422,Macosko
0.526959828885783,Macosko
0.53346499514823,Macosko
0.556918562214178,Macosko
0.564684734393343,Macosko
0.537190286402489,Macosko
0.562246560856304,Macosko
0.534991857531036,Macosko
0.567519715530653,Macosko
0.562934360580288,Macosko
0.519347508228954,Macosko
0.560771355139441,Macosko
0.541047768491518,Macosko
0.551386252074813,Macosko
0.550208233872458,Macosko
0.55394859530477,Macosko
0.554704645775503,Macosko
0.547167458632427,Macosko
0.541390407119651,Macosko
0.532738206263028,Macosko
0.542880818002581,Macosko
0.594178652576239,Macosko
0.548176350288318,Macosko
0.556966799231422,Macosko
0.541118334953327,Macosko
0.555630324540195,Macosko
0.534907502569373,Macosko
0.538837079017011,Macosko
0.524560323387081,Macosko
0.551289228854363,Macosko
0.532342443216332,Macosko
0.5482408582658,Macosko
0.542472512285266,Macosko
0.546167174802797,Macosko
0.550654975507037,Macosko
0.559149288649791,Macosko
0.549204668484363,Macosko
0.549956100442188,Macosko
0.523835619024819,Macosko
0.529243788909905,Macosko
0.532799392323379,Macosko
0.559802507746886,Macosko
0.544672907636624,Macosko
0.578887540794496,Macosko
0.531409446801849,Macosko
0.532189285301496,Macosko
0.549060820133344,Macosko
0.546106774366915,Macosko
0.525745192812896,Macosko
0.554599108610868,Macosko
0.54382985063508,Macosko
0.538466447331856,Macosko
0.549263930206957,Macosko
0.539487302592209,Macosko
0.550764772961932,Macosko
0.549840922293221,Macosko
0.533414559261411,Macosko
0.56160481871281,Macosko
0.550919313916112,Macosko
0.533911100849252,Macosko
0.565095996138321,Macosko
0.554138296911339,Macosko
0.546993525254975,Macosko
0.579053765523131,Macosko
0.612131410084654,Macosko
0.53081993329661,Macosko
0.546984004758593,Macosko
0.535777242947248,Macosko
0.541379753831926,Macosko
0.535020664405747,Macosko
0.561234129289499,Macosko
0.599936994503776,Macosko
0.53745528280137,Macosko
0.521769905271684,Macosko
0.540607961475134,Macosko
0.533659372507617,Macosko
0.546778523288433,Macosko
0.567401623649793,Macosko
0.559253047147349,Macosko
0.572814468921757,Macosko
0.529562030377828,Macosko
0.584222763452553,Macosko
0.53260936691198,Macosko
0.554806309913325,Macosko
0.571048304213772,Macosko
0.568659288058671,Macosko
0.550045252159444,Macosko
0.53926071578125,Macosko
0.537527540416854,Macosko
0.571444881361991,Macosko
0.527704717986625,Macosko
0.536839727959963,Macosko
0.548219957884547,Macosko
0.599823628332489,Macosko
0.584640553073794,Macosko
0.541583704273844,Macosko
0.53844541757898,Macosko
0.540862012950721,Macosko
0.552995964044858,Macosko
0.584712561492258,Macosko
0.535334102337131,Macosko
0.546244917109791,Macosko
0.544604453710562,Macosko
0.542577828950088,Macosko
0.544657900724854,Macosko
0.551652846382513,Macosko
0.54814384478772,Macosko
0.534414688630612,Macosko
0.550924087204558,Macosko
0.570878055319719,Macosko
0.538589062248368,Macosko
0.565466202428495,Macosko
0.539064472901579,Macosko
0.542653342485726,Macosko
0.52999987356141,Macosko
0.558415511243917,Macosko
0.537052120273926,Macosko
0.523708244425643,Macosko
0.564380328971356,Macosko
0.544670935040345,Macosko
0.549737253675321,Macosko
0.527695016485406,Macosko
0.531177267654327,Macosko
0.531676281781262,Macosko
0.560171565887272,Macosko
0.563221187676824,Macosko
0.518378354749648,Macosko
0.537030294019595,Macosko
0.525487387640797,Macosko
0.532631927641914,Macosko
0.538215141533948,Macosko
0.54814566846491,Macosko
0.525554099033565,Macosko
0.546890226273398,Macosko
0.530484605921205,Macosko
0.530497822975011,Macosko
0.548100789837297,Macosko
0.540065910004915,Macosko
0.581272892067394,Macosko
0.56040013412317,Macosko
0.540715649444794,Macosko
0.565085868437217,Macosko
0.529101836543188,Macosko
0.533052757712966,Macosko
0.561072339488794,Macosko
0.529594292419962,Macosko
0.528275844353921,Macosko
0.532518889390997,Macosko
0.546682739903157,Macosko
0.547354586040473,Macosko
0.536866850074016,Macosko
0.541158952893099,Macosko
0.546476128066192,Macosko
0.536651150859667,Macosko
0.549558051906892,Macosko
0.545922307538131,Macosko
0.556980561807917,Macosko
0.533898559400794,Macosko
0.557068972936828,Macosko
0.625172259707762,Macosko
0.564471787334548,Macosko
0.579839581916262,Macosko
0.554608689693977,Macosko
0.540050589092806,Macosko
0.539590894711417,Macosko
0.529792172976352,Macosko
0.567146491354383,Macosko
0.528625451058124,Macosko
0.558231920920489,Macosko
0.559666437514067,Macosko
0.542926591192894,Macosko
0.526576618034444,Macosko
0.573895169578623,Macosko
0.535057975879333,Macosko
0.526906999623289,Macosko
0.537705036624135,Macosko
0.551632673996488,Macosko
0.534068007953358,Macosko
0.537324212141209,Macosko
0.548238866273339,Macosko
0.557530265750669,Macosko
0.542002387176145,Macosko
0.566996058088285,Macosko
0.530430001976674,Macosko
0.532720082188719,Macosko
0.547416523693417,Macosko
0.528749356931857,Macosko
0.554205817822152,Macosko
0.523393316195373,Macosko
0.53397089150817,Macosko
0.584834204961425,Macosko
0.542049631752522,Macosko
0.543635591342998,Macosko
0.560806652157641,Macosko
0.528810880704947,Macosko
0.588047499888288,Macosko
0.52772835332386,Macosko
0.538224364875387,Macosko
0.542248032936731,Macosko
0.562319280153675,Macosko
0.543389739663272,Macosko
0.561714796545504,Macosko
0.555726186630247,Macosko
0.53040572622851,Macosko
0.560363581780496,Macosko
0.540051536368661,Macosko
0.524456200633501,Macosko
0.537126770633183,Macosko
0.553778032278364,Macosko
0.538661732769852,Macosko
0.525913218594893,Macosko
0.594881235527882,Macosko
0.55917002835265,Macosko
0.561018859125174,Macosko
0.527288674623572,Macosko
0.54072895270293,Macosko
0.536122353151622,Macosko
