SEURAT,SC3
24,4
24,8
33,20
24,8
31,2
24,8
24,8
24,4
29,1
24,8
24,4
24,4
26,6
24,8
24,8
17,7
24,8
24,4
24,8
38,30
24,8
24,8
12,23
26,6
24,4
24,8
24,8
24,4
24,8
34,26
20,16
24,8
24,4
26,6
24,4
33,20
24,8
24,4
24,4
24,4
30,29
24,4
24,4
26,6
24,8
28,14
25,13
6,10
24,4
37,17
17,7
24,4
24,8
34,15
24,4
24,8
24,4
24,4
25,13
24,8
24,4
24,8
24,8
25,13
24,4
24,8
24,4
24,8
24,8
26,6
24,4
24,8
24,4
24,8
22,18
28,12
24,8
24,4
24,4
24,8
24,8
24,4
24,4
24,8
24,4
24,4
21,22
9,30
24,4
34,15
24,4
25,13
24,8
30,29
24,4
24,4
24,8
26,6
24,4
24,4
26,6
1,17
25,13
24,4
24,8
24,8
25,13
26,6
24,8
24,4
24,4
24,8
24,4
24,8
34,15
24,8
24,8
31,2
26,6
26,6
26,6
26,6
24,8
31,2
24,4
34,26
20,16
31,2
24,4
24,8
24,8
24,4
26,6
24,8
24,8
24,4
25,13
24,8
24,4
24,8
24,8
34,15
24,1
24,4
25,13
24,4
17,7
24,4
24,4
24,4
24,8
24,4
24,8
24,4
34,15
24,4
24,4
24,8
24,4
24,4
26,6
24,4
24,4
24,4
33,20
24,8
26,6
30,29
24,8
24,8
2,31
11,11
32,27
24,8
24,8
24,8
24,4
24,8
24,4
16,24
26,6
24,4
13,23
24,8
24,8
24,4
25,8
25,1
24,1
24,4
25,13
24,4
24,8
24,4
24,4
24,8
24,8
24,4
25,13
24,4
20,16
25,13
33,20
23,9
24,4
24,4
24,8
26,6
33,20
24,8
24,4
24,4
24,4
34,15
24,8
24,4
24,8
20,16
24,4
28,14
24,8
24,4
24,4
24,8
24,8
34,15
24,4
21,22
24,8
24,4
24,4
24,8
24,8
17,7
24,4
24,4
24,8
25,13
25,13
25,13
25,13
24,8
8,23
34,15
24,8
32,27
24,8
17,7
34,26
24,4
24,8
34,26
24,4
24,8
24,8
1,17
24,8
24,8
24,4
24,4
30,29
24,8
24,8
24,4
24,4
23,9
24,8
34,15
25,13
24,4
26,6
25,13
24,4
24,8
27,21
24,8
24,8
25,13
24,8
24,8
8,23
24,8
17,7
24,8
24,8
24,8
24,4
24,8
24,4
24,4
24,4
24,4
24,4
27,21
27,21
24,4
30,29
38,30
24,4
24,8
34,15
24,4
24,8
24,4
24,4
24,4
24,8
24,8
24,8
22,18
25,13
24,4
24,8
24,8
24,4
24,8
24,4
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,4
24,8
29,25
24,8
24,8
24,4
24,8
34,26
24,4
24,4
25,13
24,8
24,4
24,8
36,30
25,13
24,4
24,8
24,4
24,8
24,4
24,4
22,18
24,8
24,8
24,8
24,4
24,4
26,6
24,4
24,4
22,18
24,4
24,8
34,15
24,8
24,4
30,29
22,17
24,6
9,22
24,4
24,8
25,13
2,31
24,4
24,8
24,8
24,4
37,17
24,8
24,4
24,8
24,8
34,26
31,2
24,4
24,4
24,8
24,8
34,15
14,23
27,21
24,4
24,8
32,27
34,26
24,4
36,30
24,8
24,4
24,4
24,4
24,4
24,4
24,4
24,4
24,4
24,8
24,4
24,8
24,8
24,4
24,4
30,29
24,8
24,4
30,29
8,23
37,17
24,4
24,4
24,4
24,8
24,8
24,8
34,15
24,4
24,8
30,29
24,8
24,4
26,6
24,4
25,13
27,21
24,4
24,8
24,4
7,10
32,27
28,14
24,4
24,8
24,4
24,8
24,8
24,4
26,6
2,31
24,8
27,21
33,20
24,4
25,13
24,4
38,30
26,6
24,8
24,8
24,8
24,4
24,4
24,4
34,26
24,8
24,8
24,4
24,8
24,4
16,24
24,8
24,8
24,4
24,4
24,4
24,8
28,14
16,24
34,26
23,9
35,30
24,4
24,4
34,26
24,8
26,6
24,8
28,14
26,6
24,8
30,29
24,4
24,8
30,29
24,4
25,13
24,1
24,4
24,4
24,4
24,8
24,4
24,8
24,8
24,30
14,23
24,4
24,4
24,8
24,4
29,8
24,4
34,15
24,8
24,8
24,4
30,29
24,8
17,7
24,4
24,4
24,8
24,8
24,4
29,25
21,22
24,4
24,8
22,18
24,8
24,30
24,8
22,18
24,8
24,8
24,8
24,8
24,4
24,4
24,4
34,15
24,8
26,6
24,8
24,4
30,29
8,23
23,9
24,8
24,8
34,15
24,8
24,4
33,8
8,23
24,4
24,8
24,4
24,8
17,7
24,8
24,4
24,8
26,6
24,8
24,8
24,4
24,4
24,8
24,8
24,4
24,4
24,4
24,4
24,8
24,4
25,13
24,4
24,8
10,23
24,8
24,8
34,15
24,4
24,8
24,4
24,4
24,4
24,8
26,6
2,31
28,12
24,8
24,8
26,6
2,31
24,4
24,8
24,4
24,8
24,4
34,15
24,8
24,1
24,4
24,4
37,17
12,11
21,22
3,5
24,4
24,4
24,8
34,15
25,13
30,29
24,4
24,4
24,8
24,4
24,8
29,25
18,22
24,8
24,8
24,4
28,14
6,4
24,4
24,8
31,2
24,4
1,17
24,4
24,4
24,8
27,21
24,4
30,29
24,8
24,8
24,8
32,27
24,8
32,27
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,8
25,13
25,13
24,8
24,8
8,23
24,8
24,4
33,20
34,15
7,10
24,4
34,26
22,17
24,8
24,8
24,4
26,6
24,8
24,8
24,4
33,20
24,8
24,4
26,6
27,21
24,8
24,8
26,6
7,10
24,4
28,14
27,21
24,8
24,8
24,4
11,23
24,4
4,23
24,8
24,4
24,22
24,4
24,4
24,8
24,8
24,8
2,31
24,8
24,8
32,27
1,17
31,2
34,26
2,31
25,13
24,8
24,8
24,8
4,23
22,18
24,4
24,8
32,27
24,8
24,4
24,8
33,20
24,4
24,8
24,4
24,4
24,8
24,8
24,4
24,8
24,8
34,15
24,4
24,4
24,8
24,8
24,8
25,8
24,4
24,8
24,8
24,8
24,1
11,11
24,1
24,4
24,8
24,8
30,29
26,6
22,18
26,6
34,15
24,4
24,4
22,17
12,23
24,4
34,15
24,4
24,4
24,4
24,8
24,4
12,11
24,4
24,8
24,4
18,22
24,8
24,8
24,8
24,8
22,18
26,6
24,4
24,8
24,8
33,6
24,8
13,23
24,4
24,8
24,8
22,16
22,18
24,8
25,13
24,4
24,4
34,15
24,4
27,21
24,8
29,25
25,8
25,1
24,8
2,31
24,4
24,8
34,15
2,31
24,8
24,4
24,4
24,8
24,4
24,4
24,8
24,8
24,4
24,4
22,18
34,15
24,4
24,8
16,24
24,8
24,4
26,6
24,8
24,8
24,8
24,4
34,26
24,4
24,4
36,30
24,8
24,8
24,8
24,4
24,8
24,4
24,8
26,6
24,4
24,8
30,29
24,4
24,4
24,8
24,8
24,8
24,15
24,8
24,4
24,8
7,10
24,4
26,6
24,8
30,29
24,4
24,8
24,4
24,8
24,4
34,15
24,1
7,10
3,5
24,8
25,13
20,16
29,22
24,8
24,8
24,4
24,8
24,4
26,6
24,4
24,8
24,4
24,8
11,11
24,8
16,24
23,9
24,8
24,8
24,1
24,4
26,6
24,8
24,8
24,8
24,4
24,8
23,8
24,8
33,20
24,4
24,8
24,4
33,20
24,8
32,27
24,8
24,8
24,4
24,4
24,8
24,4
24,8
24,1
39,30
24,4
24,8
24,4
24,8
24,8
24,4
34,15
24,4
30,29
2,31
38,30
2,31
24,8
22,18
30,29
24,8
34,15
24,4
24,4
24,8
26,6
34,15
24,8
24,4
24,4
24,8
24,8
24,8
27,21
24,4
24,4
26,6
27,21
24,4
24,8
24,8
25,13
29,25
24,4
24,8
24,4
25,13
24,4
24,4
24,8
24,8
24,8
24,16
24,4
25,13
24,4
14,23
24,8
24,4
26,6
24,4
7,10
34,26
24,4
28,14
24,8
24,4
24,4
24,8
28,2
34,26
24,8
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,4
25,13
24,4
24,8
24,4
24,4
24,4
24,4
24,4
24,8
24,4
24,8
22,18
24,4
24,4
24,4
24,8
24,4
24,8
24,4
6,10
24,8
21,22
24,4
24,4
24,4
24,8
20,16
24,4
24,4
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
30,29
24,8
34,15
9,19
24,4
24,4
24,8
13,4
24,4
24,4
24,8
24,16
24,8
24,4
24,8
24,4
29,25
24,4
24,8
24,4
24,8
24,4
24,8
24,4
33,25
24,4
24,8
24,4
24,8
24,8
24,4
31,2
24,4
24,8
24,8
24,8
24,8
24,4
24,8
27,21
24,4
24,8
24,8
25,13
24,4
25,13
25,13
24,8
26,6
25,13
24,8
24,4
24,4
24,8
24,8
24,8
24,8
39,30
24,8
22,18
24,4
24,30
25,1
34,15
24,4
25,36
25,13
24,8
24,4
26,6
24,4
24,8
24,8
24,4
24,8
34,15
34,15
24,4
34,15
2,31
24,4
28,25
34,15
24,4
14,23
3,5
24,4
24,4
24,8
24,8
24,8
24,4
24,4
24,4
38,30
29,8
27,20
24,8
24,4
24,4
24,8
31,2
24,8
24,4
24,8
24,8
26,6
34,15
24,8
24,8
24,4
24,4
26,6
1,17
24,8
1,17
24,4
24,8
1,17
29,25
24,8
36,30
24,4
24,8
24,8
24,8
24,8
31,2
24,8
34,15
30,29
24,23
24,4
34,15
24,4
24,8
24,4
24,8
30,29
24,8
29,25
29,25
24,8
24,8
24,8
29,25
24,8
26,6
30,29
24,8
30,29
24,8
24,8
24,8
30,29
24,4
24,8
24,4
24,4
24,8
24,4
24,4
26,6
24,4
34,15
29,25
28,14
25,13
24,4
24,4
33,20
24,4
33,20
24,8
34,15
24,8
34,15
24,4
27,21
31,21
24,8
26,6
12,9
23,9
24,8
24,8
24,8
24,15
24,8
24,8
24,8
24,4
25,13
24,8
31,20
34,26
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,8
24,8
24,8
12,11
26,6
24,8
24,8
24,4
30,29
24,8
30,29
19,17
24,8
26,6
24,8
2,31
25,13
24,8
24,4
24,8
24,4
24,8
24,8
30,29
24,8
24,8
24,4
24,8
24,8
33,20
30,29
26,6
26,6
24,8
24,4
24,4
26,6
28,25
29,25
24,4
24,8
24,8
24,4
24,8
24,4
24,8
24,8
17,22
24,4
37,17
24,8
24,8
31,2
24,4
24,4
24,8
24,8
24,4
17,7
24,8
24,8
24,4
24,8
24,4
34,26
25,8
24,4
26,6
25,13
26,6
24,4
24,8
1,17
24,4
24,4
24,8
24,8
2,31
34,15
24,8
24,4
24,8
16,24
24,4
37,17
24,8
26,6
24,8
33,20
8,23
24,4
24,8
24,4
2,31
26,6
24,8
24,4
24,4
24,8
24,8
24,30
24,8
24,8
24,8
24,8
26,6
26,6
24,8
26,6
24,4
24,4
21,22
14,23
24,8
24,4
34,26
24,4
21,22
24,8
24,4
25,13
24,4
34,15
24,4
24,4
24,8
24,4
26,6
24,8
24,8
24,4
24,15
24,8
24,8
24,4
24,8
16,24
20,16
24,8
24,4
24,4
24,4
11,11
24,8
24,8
30,29
26,6
24,4
24,4
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,4
24,4
2,31
24,8
24,4
24,8
24,8
24,8
26,6
11,11
11,11
11,11
26,6
24,4
24,8
26,6
11,11
24,8
24,8
24,4
29,21
24,8
24,8
24,4
24,8
26,6
24,8
24,8
24,4
24,8
24,8
16,16
26,6
24,8
24,8
24,8
24,4
26,6
24,8
28,14
24,8
29,25
30,29
12,11
11,11
33,20
24,4
24,4
24,4
24,4
24,8
24,8
24,8
34,15
24,4
28,14
25,13
26,6
24,4
26,6
23,9
26,6
24,4
24,4
24,4
24,8
26,6
24,8
24,4
24,4
24,8
24,4
24,4
21,22
24,8
33,6
24,4
24,4
24,4
3,5
24,4
16,24
24,4
29,25
24,8
24,8
26,6
24,4
28,20
24,4
24,8
34,15
24,8
17,7
24,8
24,8
2,31
24,8
24,8
24,8
24,31
24,8
24,8
25,13
24,4
24,8
24,8
2,31
34,26
24,4
26,6
24,8
24,8
24,4
24,8
26,6
24,8
24,4
34,26
24,8
24,8
27,21
27,21
24,8
24,8
24,4
24,8
24,8
24,8
22,18
32,27
24,4
24,8
24,4
24,4
24,8
21,22
34,15
34,15
24,4
24,8
24,8
24,8
31,2
24,8
24,8
27,21
24,4
26,6
24,4
24,8
6,10
24,4
34,26
24,8
34,15
24,8
18,22
34,15
11,23
24,8
24,8
24,4
25,13
24,4
24,4
24,4
24,8
24,8
32,27
24,4
26,6
24,8
24,8
26,6
24,8
24,8
24,8
24,4
24,8
34,26
24,8
24,4
25,13
24,4
24,4
24,8
36,30
29,25
34,15
24,8
24,4
24,4
31,2
24,8
1,17
24,8
24,8
30,29
24,4
30,29
24,8
24,8
24,4
24,4
20,16
34,26
24,8
24,4
17,22
24,4
31,2
26,6
6,10
24,8
33,20
34,15
2,31
24,4
24,23
24,4
27,21
24,4
24,4
24,8
24,8
26,6
24,8
24,8
26,6
24,8
25,13
24,8
34,15
24,4
24,4
24,8
24,4
24,8
24,8
24,8
25,13
23,8
24,8
24,4
24,4
24,4
24,8
24,8
26,6
24,8
24,8
28,14
24,4
24,8
24,8
9,19
24,8
25,13
24,8
24,8
24,4
24,4
24,4
24,8
24,8
24,4
24,4
34,15
24,30
24,8
24,4
24,4
24,8
24,8
24,4
24,4
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,4
24,4
25,1
24,8
26,6
24,8
24,8
24,8
24,8
24,8
34,15
27,12
24,4
24,4
24,11
26,6
24,4
25,13
25,13
24,8
25,13
25,13
24,8
24,4
34,15
24,8
24,8
26,6
31,25
25,13
26,6
24,4
33,20
24,4
24,4
1,17
24,8
28,8
24,8
24,8
24,8
24,8
25,8
24,8
34,26
24,4
24,4
24,8
24,23
24,8
24,8
24,4
24,4
24,4
25,4
24,4
24,8
24,4
30,29
24,4
24,4
24,4
19,17
31,2
24,8
24,4
24,1
24,4
24,8
33,20
34,26
24,8
26,6
24,8
24,8
24,8
23,9
24,4
6,10
24,8
6,10
24,8
24,4
24,8
24,8
26,6
34,15
34,15
36,30
24,8
24,4
24,30
24,4
24,8
24,4
24,8
24,4
30,29
2,31
25,13
24,4
24,8
24,4
24,8
24,8
1,17
1,17
1,17
39,30
24,8
24,4
24,8
31,2
28,14
26,6
24,8
34,15
24,4
30,29
24,4
24,4
24,1
24,4
28,14
34,15
28,14
27,21
11,23
29,25
24,4
24,8
27,21
34,26
26,6
24,4
24,8
26,6
24,15
11,11
27,21
24,8
24,8
31,2
24,4
29,25
24,4
25,13
24,4
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,8
34,15
24,8
21,22
24,8
24,8
24,4
24,4
24,8
24,8
24,4
24,4
24,8
24,4
24,8
24,8
24,4
3,5
24,8
24,4
24,4
24,8
24,8
24,8
24,8
37,17
31,2
37,17
24,8
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,4
30,29
24,8
2,31
24,4
24,8
24,8
26,6
33,20
24,8
24,4
33,20
30,29
22,18
24,4
33,20
24,8
24,4
24,4
25,13
24,8
39,30
24,8
24,4
34,26
24,8
24,4
24,8
24,8
25,13
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,4
32,27
24,8
24,8
2,31
17,7
1,17
16,24
24,8
24,8
24,4
24,30
24,8
24,8
37,17
37,17
24,8
26,6
25,13
24,8
26,6
24,4
25,13
26,6
24,8
24,4
24,4
28,14
24,4
24,4
24,8
24,4
24,8
26,6
24,4
24,8
30,29
24,4
24,4
24,4
24,4
24,8
24,4
24,4
24,8
24,4
6,10
24,4
24,4
24,4
24,4
34,15
24,4
24,4
24,8
24,4
26,6
22,18
24,4
24,4
31,2
24,4
21,22
11,11
34,26
24,8
24,8
24,8
24,4
26,6
24,4
24,4
17,7
24,8
24,4
24,4
30,29
24,4
24,4
24,4
24,4
24,8
24,8
24,4
24,4
31,2
34,26
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,4
24,4
26,6
20,16
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
28,2
24,8
24,4
29,25
24,8
28,2
12,11
25,13
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,4
24,4
33,8
24,8
24,8
24,4
24,4
25,8
25,1
24,8
24,4
24,8
24,4
24,4
4,23
24,4
24,4
24,8
32,27
24,4
24,8
24,8
24,4
29,25
30,29
24,4
30,29
30,29
24,4
24,4
24,8
24,8
24,4
24,4
26,6
31,2
24,4
26,6
33,20
10,11
24,4
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,4
24,8
25,13
24,15
24,8
24,8
24,4
30,29
24,8
24,4
24,4
24,4
24,8
26,6
24,4
24,4
24,8
24,8
24,8
36,30
24,8
24,4
24,8
24,4
24,8
24,8
24,8
34,26
24,8
24,8
24,8
24,4
24,8
24,8
24,8
34,26
24,8
24,4
24,8
24,4
24,4
24,4
24,4
24,4
25,13
24,4
24,8
24,4
24,4
24,4
34,15
24,4
24,4
24,4
34,15
24,4
24,4
25,13
24,8
24,8
24,4
24,4
16,24
24,8
33,2
24,4
24,30
24,8
36,30
25,13
24,25
24,4
24,8
24,8
24,8
24,8
28,14
24,8
6,10
24,4
24,8
24,4
26,6
24,8
34,26
14,23
3,4
24,8
24,4
24,8
24,8
24,4
24,8
24,4
10,23
24,8
24,4
24,4
24,8
24,8
20,16
24,4
24,8
24,4
25,13
39,30
24,4
27,4
24,8
24,4
24,4
25,13
25,8
25,13
2,31
24,8
24,4
24,4
24,8
28,14
24,8
24,8
34,26
24,8
10,11
28,14
24,8
24,8
33,1
24,8
24,8
24,4
24,4
24,8
24,8
1,17
28,14
24,4
24,4
24,8
24,1
24,4
24,8
24,8
24,8
24,8
24,8
24,4
34,8
24,8
24,8
24,8
24,8
24,4
24,8
34,26
24,8
24,8
30,29
30,29
34,26
24,8
24,4
24,8
24,4
32,20
24,4
24,1
24,4
34,26
24,8
24,8
24,4
25,13
24,4
24,4
30,29
24,4
24,4
24,4
24,8
32,27
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,4
26,6
24,4
30,29
24,8
25,13
30,29
24,4
34,26
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,22
24,4
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,4
24,8
25,13
30,29
24,8
24,4
24,8
31,2
24,4
24,8
24,4
24,4
24,4
24,8
34,26
24,8
24,4
33,20
24,4
24,8
28,14
28,14
24,8
24,4
25,4
28,14
34,15
24,8
24,8
24,8
34,26
24,30
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
2,31
24,8
26,6
31,2
24,4
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,8
26,6
26,6
26,6
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,8
24,8
24,4
24,8
24,4
24,8
27,4
36,30
24,4
33,20
25,13
24,8
24,4
24,8
9,19
10,11
24,8
24,8
24,4
24,4
24,4
24,8
24,4
24,8
25,13
24,4
2,31
24,8
24,15
25,13
24,4
25,13
26,6
24,4
24,8
8,23
34,26
24,4
2,31
24,8
1,17
24,4
24,8
24,4
24,8
33,20
24,4
24,4
24,4
11,11
24,4
28,14
24,4
24,8
24,4
24,4
6,10
22,11
24,8
24,8
24,8
19,17
24,8
24,8
33,20
24,4
24,4
24,4
24,8
24,4
9,19
24,8
1,17
36,30
24,8
24,4
24,8
24,8
24,8
24,4
24,1
24,4
24,8
26,6
25,13
25,13
37,17
24,4
24,8
24,8
34,15
24,4
24,4
24,23
24,4
24,4
9,19
24,8
24,8
1,30
24,4
24,4
24,8
32,27
24,4
32,27
24,8
34,15
24,8
27,21
24,4
24,4
24,4
9,19
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,4
24,8
24,4
24,4
24,4
25,8
24,8
24,4
24,8
24,8
24,8
24,4
21,22
24,8
24,8
31,2
24,4
24,4
24,8
24,8
24,8
24,8
17,7
24,4
34,26
23,9
31,21
24,4
24,8
24,8
21,8
24,8
24,8
32,27
24,4
24,8
25,13
31,2
24,4
10,23
24,4
26,6
24,4
30,29
24,8
25,1
25,4
24,4
25,13
26,6
24,8
24,8
24,8
34,15
33,2
24,4
24,8
24,8
24,8
24,4
24,4
24,4
24,4
24,4
24,8
24,8
3,5
34,15
31,2
24,4
24,8
24,4
24,4
24,8
26,6
24,4
24,8
24,8
24,4
24,8
34,15
24,4
24,4
20,16
9,23
30,29
7,10
34,15
24,4
29,25
24,4
24,8
26,6
24,8
24,4
24,8
7,10
24,4
24,4
24,4
24,4
24,4
24,4
25,13
25,13
26,6
24,8
24,8
24,8
24,4
24,4
24,4
29,25
33,30
24,4
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,4
24,4
24,8
24,4
24,4
24,8
24,8
9,19
24,8
24,8
26,6
24,4
24,8
24,8
24,8
25,13
29,25
24,4
24,8
24,8
33,30
17,7
24,4
24,4
24,4
24,1
24,8
9,23
29,25
34,15
24,4
34,15
24,4
16,24
24,8
23,9
24,4
27,21
25,13
22,18
24,4
24,8
24,8
24,8
26,6
34,15
24,8
24,8
29,25
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,8
24,8
31,2
24,4
24,4
24,4
24,4
24,4
24,4
26,6
24,4
34,15
24,8
24,4
24,8
30,29
33,27
24,8
24,15
34,15
33,8
24,4
24,8
34,15
24,1
24,4
24,4
24,4
24,4
24,4
24,8
24,4
24,4
24,4
24,4
24,4
24,4
24,8
26,6
24,8
28,14
24,4
24,8
28,14
24,8
24,4
24,4
24,4
24,8
25,13
30,29
24,8
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,4
24,8
24,8
33,20
24,8
24,4
25,13
29,25
24,4
24,8
24,4
22,8
24,4
24,4
24,4
24,8
30,29
38,30
24,8
24,8
24,8
24,8
24,8
26,6
11,11
24,4
24,8
28,14
24,8
24,8
24,4
24,4
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,4
24,4
34,15
30,29
24,8
24,4
24,8
24,8
24,8
36,30
26,6
31,2
24,4
24,4
24,8
24,8
25,13
10,23
24,8
24,4
34,26
24,4
24,8
24,4
24,8
24,4
24,8
24,8
26,6
15,18
24,8
24,4
26,6
24,4
39,30
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
34,26
24,8
24,8
24,4
25,13
24,8
24,4
25,13
28,14
24,4
24,8
20,16
24,4
24,4
24,8
24,4
24,4
24,8
24,8
24,4
24,4
24,4
24,4
24,8
17,7
27,21
24,8
30,29
24,4
25,13
34,15
24,4
24,8
24,8
9,23
34,15
24,8
24,4
24,4
27,21
24,8
24,8
24,8
36,30
24,8
26,6
24,4
24,4
10,23
31,2
36,8
24,4
34,15
34,26
24,4
24,8
24,8
26,6
24,4
24,8
24,8
29,25
31,2
24,8
24,8
32,27
24,8
24,4
16,24
24,8
24,8
34,15
24,4
17,7
24,8
24,4
24,8
24,8
27,21
24,8
26,6
24,4
24,4
26,6
24,8
24,4
34,15
30,29
24,8
24,8
24,8
34,15
37,17
24,4
24,4
24,8
24,8
24,8
2,31
24,4
24,8
24,4
24,4
34,26
2,4
24,4
24,4
24,8
27,21
34,26
24,8
34,15
24,8
24,8
24,4
24,8
34,15
24,8
24,8
24,4
27,21
24,4
24,8
34,15
26,6
24,4
24,4
26,6
24,4
24,4
24,8
24,4
7,10
24,4
24,4
24,8
24,4
24,4
24,8
24,4
24,8
25,13
24,4
25,13
24,8
29,25
24,4
24,4
24,8
24,4
24,8
24,8
24,8
26,6
25,13
34,15
1,17
24,8
20,16
24,8
24,8
24,4
24,4
24,4
24,4
24,8
24,4
33,20
24,4
24,8
24,8
30,29
24,8
24,4
24,8
24,4
24,4
24,8
34,26
24,4
30,29
24,8
24,4
2,31
25,13
33,20
33,20
24,4
24,4
34,15
30,29
24,8
24,8
24,8
24,4
34,15
1,17
33,20
24,4
24,30
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,4
24,8
24,8
24,4
7,10
24,4
24,4
1,8
24,8
28,25
24,8
24,8
24,8
34,26
24,4
24,4
24,4
24,8
24,4
24,8
24,8
25,13
24,8
24,4
24,4
24,8
24,4
24,8
24,4
25,13
24,4
24,4
24,8
24,30
24,4
24,4
24,8
24,4
24,4
24,8
24,8
34,26
24,8
1,17
24,8
24,8
24,8
25,13
24,8
24,8
24,8
36,30
20,16
26,6
24,8
24,4
24,4
24,4
26,6
24,8
24,8
26,6
24,4
11,11
9,23
10,11
24,4
25,13
26,6
24,4
24,8
24,8
29,25
24,4
24,4
24,4
14,23
27,21
24,8
24,8
24,8
24,8
24,4
24,8
24,4
34,15
2,31
2,31
24,4
24,8
30,29
24,4
29,25
3,5
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,8
24,4
24,4
24,8
24,8
24,8
24,8
26,6
24,4
17,7
24,4
24,8
17,7
24,8
3,5
24,4
16,24
24,8
24,8
24,4
34,15
34,15
24,4
24,8
25,13
24,4
9,19
24,4
24,4
24,31
7,23
24,8
24,4
24,4
24,8
24,8
24,4
24,8
24,8
9,23
24,8
24,4
24,4
2,31
24,4
24,8
20,4
34,26
24,4
24,4
24,4
24,4
23,9
24,4
24,4
24,8
24,4
34,26
24,8
28,14
24,4
24,4
24,4
24,4
24,8
24,4
24,8
24,8
24,8
34,15
33,20
24,4
24,8
24,4
24,8
24,4
25,13
24,4
24,4
24,8
34,15
24,4
26,6
24,4
24,4
24,8
24,8
26,6
30,29
34,15
24,4
24,8
1,17
24,4
28,14
24,4
27,21
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,4
34,15
24,4
1,17
33,20
24,4
24,4
24,8
24,8
24,4
24,8
24,8
24,4
24,8
34,15
24,8
24,8
24,8
24,4
34,15
9,19
37,17
24,8
24,4
7,10
24,8
24,4
24,4
24,8
12,23
24,4
34,15
24,8
24,4
24,8
2,31
2,31
2,31
24,7
26,6
24,4
24,8
26,6
33,20
24,8
26,6
24,8
24,4
24,8
24,4
34,23
24,8
24,8
26,6
23,9
24,8
24,8
24,8
33,27
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,8
30,29
24,8
24,8
24,8
24,8
24,18
34,15
25,13
24,8
24,31
24,4
24,8
24,8
24,4
17,7
24,4
24,8
24,4
24,4
26,6
36,30
24,8
24,4
24,8
24,8
24,8
17,7
24,25
12,11
24,8
24,8
26,6
29,14
27,25
34,15
24,4
24,8
26,6
24,8
24,8
24,4
24,8
24,4
24,8
16,24
24,8
24,4
25,13
25,13
25,8
24,4
24,8
34,15
34,15
34,15
10,11
24,4
28,14
28,14
33,20
24,8
36,30
36,30
34,26
24,4
24,4
24,8
24,8
24,8
24,8
27,21
24,4
24,4
38,30
25,13
24,30
25,8
24,8
24,4
24,8
9,19
24,8
24,8
24,8
24,8
24,8
24,8
31,2
36,30
24,8
24,8
26,6
31,2
24,8
24,4
27,21
24,8
30,29
24,8
24,8
24,4
24,8
24,8
24,4
24,8
2,31
24,8
24,4
34,15
24,8
24,4
24,8
24,4
28,14
24,8
35,30
34,26
24,4
24,8
24,4
24,4
24,8
24,8
26,6
24,8
24,4
20,16
26,6
37,17
24,8
24,8
24,4
31,2
24,8
25,13
25,13
24,8
24,4
1,17
24,8
24,8
25,13
24,4
31,2
24,4
24,8
23,9
24,8
24,4
24,8
24,8
9,19
9,19
9,19
9,19
24,8
24,8
24,8
34,15
24,8
24,8
24,4
29,25
24,8
25,13
24,4
27,21
33,4
24,8
24,8
24,4
36,30
24,8
31,2
25,13
26,6
11,11
24,8
36,30
36,30
31,2
24,8
24,4
24,8
24,8
24,4
24,8
24,4
34,26
24,8
24,4
4,23
24,4
24,8
24,8
24,8
28,14
34,15
24,8
34,15
24,4
24,8
24,8
24,8
11,11
24,4
24,4
26,6
24,4
24,8
