ARI,Dataset,Fraction
0.987139,Klein,40
0.8647455,Klein,40
0.9840764,Klein,40
0.8065076,Klein,40
0.7610199,Klein,40
0.9872535,Klein,40
0.8010755,Klein,40
0.9835508,Klein,40
0.8664577,Klein,40
0.7985562,Klein,40
0.9822864,Klein,40
0.8670815,Klein,40
0.9891779,Klein,40
0.9909839,Klein,40
0.8664577,Klein,40
0.984816,Klein,40
0.9866161,Klein,40
0.8664577,Klein,40
0.805456,Klein,40
0.7989571,Klein,40
0.8076332,Klein,40
0.865835,Klein,40
0.8028553,Klein,40
0.8659914,Klein,40
0.8659815,Klein,40
0.8681828,Klein,40
0.9859782,Klein,40
0.990337,Klein,50
0.8663134,Klein,50
0.9911158,Klein,50
0.8664577,Klein,50
0.8681828,Klein,50
0.8010755,Klein,50
0.8664577,Klein,50
0.8032009,Klein,50
0.9916299,Klein,50
0.987776,Klein,50
0.8670815,Klein,50
0.9890546,Klein,50
0.8670815,Klein,50
0.9853427,Klein,50
0.8659815,Klein,50
0.8664577,Klein,50
0.8664577,Klein,50
0.9853427,Klein,50
0.8088927,Klein,50
0.865835,Klein,50
0.8681828,Klein,50
0.8681828,Klein,50
0.8681828,Klein,50
0.9833483,Klein,50
0.8080978,Klein,50
0.8675587,Klein,50
0.8669355,Klein,50
0.8681828,Klein,50
0.9917654,Klein,50
0.7999528,Klein,50
0.8675587,Klein,50
0.9921466,Klein,50
0.8659815,Klein,50
0.8664577,Klein,50
0.8042914,Klein,50
0.9829185,Klein,50
0.865835,Klein,50
0.9853427,Klein,50
0.8664577,Klein,50
0.865835,Klein,50
0.8073156,Klein,50
0.80284,Klein,50
0.9853427,Klein,50
0.8664577,Klein,50
0.8065032,Klein,50
0.9904683,Klein,50
0.9916299,Klein,50
0.8664577,Klein,50
0.9898223,Klein,50
0.8017925,Klein,50
0.9884118,Klein,50
0.8681828,Klein,50
0.8028778,Klein,50
0.9878935,Klein,50
0.9860948,Klein,50
0.8026811,Klein,50
0.9730085,Klein,50
0.8670815,Klein,50
0.9852369,Klein,50
0.8053936,Klein,50
0.8032353,Klein,50
0.7986074,Klein,50
0.8670815,Klein,50
0.9871358,Klein,50
0.9858694,Klein,50
0.8670815,Klein,50
0.8675587,Klein,50
0.9899561,Klein,50
0.9930672,Klein,50
0.8681828,Klein,50
0.9884146,Klein,50
0.8664577,Klein,50
0.8664577,Klein,50
0.9858659,Klein,50
0.8659914,Klein,50
0.8068815,Klein,50
0.8681828,Klein,50
0.802501,Klein,50
0.9866151,Klein,50
0.8670815,Klein,50
0.9904683,Klein,50
0.8061349,Klein,50
0.9866151,Klein,50
0.984705,Klein,50
0.8664577,Klein,50
0.9917648,Klein,50
0.8663134,Klein,50
0.8006882,Klein,50
0.9873728,Klein,50
0.8659914,Klein,50
0.8663134,Klein,50
0.8670815,Klein,50
0.9890546,Klein,50
0.8083902,Klein,50
0.8076922,Klein,50
0.8058295,Klein,50
0.8653679,Klein,50
0.8014096,Klein,50
0.8681828,Klein,50
0.9898223,Klein,50
0.9761489,Kolodziejczyk,10
0.7265273,Kolodziejczyk,10
0.9963839,Kolodziejczyk,10
0.9682992,Kolodziejczyk,10
0.6993561,Kolodziejczyk,10
0.9528175,Kolodziejczyk,10
0.9840392,Kolodziejczyk,10
0.7265273,Kolodziejczyk,10
0.7138775,Kolodziejczyk,10
0.7163677,Kolodziejczyk,10
0.7970874,Kolodziejczyk,10
0.7317259,Kolodziejczyk,10
0.7114072,Kolodziejczyk,10
0.9959846,Kolodziejczyk,10
0.7505392,Kolodziejczyk,10
0.960808,Kolodziejczyk,10
0.8001573,Kolodziejczyk,10
0.7291168,Kolodziejczyk,10
0.7396714,Kolodziejczyk,10
0.878863,Kolodziejczyk,10
0.7239577,Kolodziejczyk,10
0.9959875,Kolodziejczyk,10
0.9682992,Kolodziejczyk,10
0.7239577,Kolodziejczyk,10
0.9489864,Kolodziejczyk,10
0.9725699,Kolodziejczyk,10
0.9761331,Kolodziejczyk,10
0.7732037,Kolodziejczyk,10
0.9682992,Kolodziejczyk,10
0.7910035,Kolodziejczyk,10
0.7214078,Kolodziejczyk,10
0.9959846,Kolodziejczyk,10
0.7264576,Kolodziejczyk,10
0.9301465,Kolodziejczyk,10
0.7188778,Kolodziejczyk,10
0.972347,Kolodziejczyk,10
0.9489864,Kolodziejczyk,10
0.7114072,Kolodziejczyk,10
0.7214078,Kolodziejczyk,10
0.7531521,Kolodziejczyk,10
0.7317259,Kolodziejczyk,10
0.9880244,Kolodziejczyk,10
0.7343547,Kolodziejczyk,10
0.7265273,Kolodziejczyk,10
0.9605271,Kolodziejczyk,10
0.9959875,Kolodziejczyk,10
0.7089569,Kolodziejczyk,10
0.9722843,Kolodziejczyk,10
0.8517689,Kolodziejczyk,10
0.5678873,Kolodziejczyk,10
0.7188778,Kolodziejczyk,10
0.972347,Kolodziejczyk,10
0.7291168,Kolodziejczyk,10
0.7214078,Kolodziejczyk,10
0.9761331,Kolodziejczyk,10
0.7370032,Kolodziejczyk,10
0.9761992,Kolodziejczyk,10
0.7188778,Kolodziejczyk,10
0.9919841,Kolodziejczyk,10
0.9605516,Kolodziejczyk,10
0.9959846,Kolodziejczyk,10
0.9840283,Kolodziejczyk,10
0.776123,Kolodziejczyk,10
1,Kolodziejczyk,10
0.7239577,Kolodziejczyk,10
0.7645603,Kolodziejczyk,10
0.5349632,Kolodziejczyk,10
0.7370032,Kolodziejczyk,10
0.9959846,Kolodziejczyk,10
0.7188778,Kolodziejczyk,10
0.9800731,Kolodziejczyk,10
0.9348073,Kolodziejczyk,10
0.7291168,Kolodziejczyk,10
0.9800731,Kolodziejczyk,10
0.7703035,Kolodziejczyk,10
0.7188778,Kolodziejczyk,10
0.7239577,Kolodziejczyk,10
0.8126226,Kolodziejczyk,10
0.7674372,Kolodziejczyk,10
0.7114072,Kolodziejczyk,10
0.7188778,Kolodziejczyk,10
0.7114072,Kolodziejczyk,10
0.6271214,Kolodziejczyk,10
0.7291168,Kolodziejczyk,10
0.8723036,Kolodziejczyk,10
0.9489864,Kolodziejczyk,10
0.9959846,Kolodziejczyk,10
0.7163165,Kolodziejczyk,10
0.7265273,Kolodziejczyk,10
0.9605271,Kolodziejczyk,10
0.742359,Kolodziejczyk,10
0.7291168,Kolodziejczyk,10
0.9375883,Kolodziejczyk,10
0.7138775,Kolodziejczyk,10
0.7114072,Kolodziejczyk,10
0.7089569,Kolodziejczyk,10
0.9844358,Kolodziejczyk,10
0.8688375,Kolodziejczyk,10
1,Kolodziejczyk,10
0.9338209,Kolodziejczyk,10
0.7291168,Kolodziejczyk,20
0.7114072,Kolodziejczyk,20
1,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
1,Kolodziejczyk,20
0.6970061,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.9919898,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7163677,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7265273,Kolodziejczyk,20
0.6270671,Kolodziejczyk,20
0.7138775,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7114072,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7317259,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.9919841,Kolodziejczyk,20
0.7317259,Kolodziejczyk,20
0.7291168,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.9800731,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7291168,Kolodziejczyk,20
0.7291168,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.7317259,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7114072,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.7163677,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7317259,Kolodziejczyk,20
0.7265273,Kolodziejczyk,20
0.9959875,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
1,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
1,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.7188778,Kolodziejczyk,20
0.7265273,Kolodziejczyk,20
0.7114072,Kolodziejczyk,20
0.7239577,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
0.7114072,Kolodziejczyk,20
0.7291168,Kolodziejczyk,20
0.7265273,Kolodziejczyk,20
0.7114072,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.9840283,Kolodziejczyk,20
1,Kolodziejczyk,20
1,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7265273,Kolodziejczyk,20
1,Kolodziejczyk,20
0.9959875,Kolodziejczyk,20
0.9959846,Kolodziejczyk,20
0.7291168,Kolodziejczyk,20
0.9880244,Kolodziejczyk,20
0.7214078,Kolodziejczyk,20
1,Kolodziejczyk,20
1,Kolodziejczyk,20
0.7163677,Kolodziejczyk,20
0.6270671,Kolodziejczyk,20
0.9959875,Kolodziejczyk,20
0.7163677,Kolodziejczyk,20
1,Kolodziejczyk,20
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9919898,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.7265273,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
0.6270671,Kolodziejczyk,30
0.7214078,Kolodziejczyk,30
1,Kolodziejczyk,30
0.7265273,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9919841,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
0.7265273,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9919841,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
0.7214078,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
0.6270671,Kolodziejczyk,30
0.7214078,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.7188778,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.6270671,Kolodziejczyk,30
1,Kolodziejczyk,30
0.7138775,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.7265273,Kolodziejczyk,30
0.7214078,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
1,Kolodziejczyk,30
0.7214078,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.7163677,Kolodziejczyk,30
0.7214078,Kolodziejczyk,30
0.9919956,Kolodziejczyk,30
0.9919841,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9800731,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
0.9959846,Kolodziejczyk,30
0.9919898,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
0.6270671,Kolodziejczyk,30
0.9959875,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,30
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9919898,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9959846,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
0.7214078,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6759256,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9919841,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959846,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
0.7317259,Kolodziejczyk,40
1,Kolodziejczyk,40
0.988007,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9879987,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959846,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9963856,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.988007,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.9919956,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
0.9919956,Kolodziejczyk,40
0.9959846,Kolodziejczyk,40
0.9959875,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,40
1,Kolodziejczyk,40
0.6270671,Kolodziejczyk,40
1,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.6270671,Kolodziejczyk,50
0.6270671,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9919841,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.988007,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
0.9963856,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9919841,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.6270671,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
1,Kolodziejczyk,50
0.6270671,Kolodziejczyk,50
0.9959875,Kolodziejczyk,50
0.9919956,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.6270671,Kolodziejczyk,50
1,Kolodziejczyk,50
1,Kolodziejczyk,50
0.6270671,Kolodziejczyk,50
0.4723249,Macosko,1
0.4674088,Macosko,1
0.4099593,Macosko,1
0.5699794,Macosko,1
0.4052531,Macosko,1
0.7113222,Macosko,1
0.4712842,Macosko,1
0.5516494,Macosko,1
0.4033951,Macosko,1
0.3126664,Macosko,1
0.3055131,Macosko,1
0.2910728,Macosko,1
0.4589331,Macosko,1
0.5830668,Macosko,1
0.4646333,Macosko,1
0.4684137,Macosko,1
0.4224195,Macosko,1
0.3243916,Macosko,1
0.2149546,Macosko,1
0.3899503,Macosko,1
0.494317,Macosko,1
0.3827755,Macosko,1
0.473629,Macosko,1
0.5046478,Macosko,1
0.2790178,Macosko,1
0.3306179,Macosko,1
0.3202958,Macosko,1
0.3966575,Macosko,1
0.4511765,Macosko,1
0.4703792,Macosko,1
0.4493185,Macosko,1
0.5297374,Macosko,1
0.5341583,Macosko,1
0.6164184,Macosko,1
0.490637,Macosko,1
0.4662452,Macosko,1
0.307867,Macosko,1
0.469059,Macosko,1
0.2879615,Macosko,1
0.409464,Macosko,1
0.620856,Macosko,1
0.3403808,Macosko,1
0.2283964,Macosko,1
0.3129611,Macosko,1
0.4415877,Macosko,1
0.4261634,Macosko,1
0.4145056,Macosko,1
0.4631871,Macosko,1
0.3020909,Macosko,1
0.4828359,Macosko,1
0.3466895,Macosko,1
0.2854535,Macosko,1
0.3352113,Macosko,1
0.4391072,Macosko,1
0.441342,Macosko,1
0.1947222,Macosko,1
0.2953853,Macosko,1
0.330202,Macosko,1
0.3883889,Macosko,1
0.4589131,Macosko,1
0.3592847,Macosko,1
0.287912,Macosko,1
0.4879729,Macosko,1
0.3180228,Macosko,1
0.5084774,Macosko,1
0.4949636,Macosko,1
0.2919895,Macosko,1
0.181077,Macosko,1
0.4504289,Macosko,1
0.2733069,Macosko,1
0.2688932,Macosko,1
0.414735,Macosko,1
0.3246072,Macosko,1
0.3379955,Macosko,1
0.3077082,Macosko,1
0.3524417,Macosko,1
0.4272356,Macosko,1
0.5339557,Macosko,1
0.6848041,Macosko,1
0.2911318,Macosko,1
0.3473405,Macosko,1
0.4283212,Macosko,1
0.3932781,Macosko,1
0.3167343,Macosko,1
0.4586941,Macosko,1
0.5065282,Macosko,1
0.3092665,Macosko,1
0.5074095,Macosko,1
0.4670532,Macosko,1
0.480678,Macosko,1
0.4835321,Macosko,1
0.4227721,Macosko,1
0.2869981,Macosko,1
0.3335623,Macosko,1
0.4221713,Macosko,1
0.7766079,Macosko,1
0.326628,Macosko,1
0.6808884,Macosko,1
0.4640259,Macosko,1
0.4347101,Macosko,1
0.5938241,Macosko,2
0.4847056,Macosko,2
0.4895794,Macosko,2
0.4770117,Macosko,2
0.4184209,Macosko,2
0.3471171,Macosko,2
0.5020593,Macosko,2
0.3440539,Macosko,2
0.547006,Macosko,2
0.3889818,Macosko,2
0.4501768,Macosko,2
0.5689166,Macosko,2
0.5116739,Macosko,2
0.5198035,Macosko,2
0.4220606,Macosko,2
0.4105554,Macosko,2
0.4483559,Macosko,2
0.4577429,Macosko,2
0.5493968,Macosko,2
0.4774581,Macosko,2
0.462464,Macosko,2
0.4512738,Macosko,2
0.4982525,Macosko,2
0.4170345,Macosko,2
0.4802263,Macosko,2
0.3189921,Macosko,2
0.4541943,Macosko,2
0.4813331,Macosko,2
0.4815635,Macosko,2
0.4686559,Macosko,2
0.4588628,Macosko,2
0.4836585,Macosko,2
0.452138,Macosko,2
0.5198415,Macosko,2
0.4669824,Macosko,2
0.3869697,Macosko,2
0.4572078,Macosko,2
0.4521174,Macosko,2
0.4204314,Macosko,2
0.4415947,Macosko,2
0.4621857,Macosko,2
0.4763088,Macosko,2
0.3964335,Macosko,2
0.5276592,Macosko,2
0.3513359,Macosko,2
0.3439438,Macosko,2
0.4960717,Macosko,2
0.4862255,Macosko,2
0.3674354,Macosko,2
0.3734975,Macosko,2
0.4701831,Macosko,2
0.4792988,Macosko,2
0.4504123,Macosko,2
0.478203,Macosko,2
0.4157749,Macosko,2
0.3571549,Macosko,2
0.3473142,Macosko,2
0.5225879,Macosko,2
0.4625594,Macosko,2
0.3632631,Macosko,2
0.5003264,Macosko,2
0.3962722,Macosko,2
0.4613747,Macosko,2
0.4047197,Macosko,2
0.3886045,Macosko,2
0.3520265,Macosko,2
0.4734384,Macosko,2
0.3491315,Macosko,2
0.340203,Macosko,2
0.4640505,Macosko,2
0.4526449,Macosko,2
0.4387701,Macosko,2
0.3738649,Macosko,2
0.4781975,Macosko,2
0.5292898,Macosko,2
0.4315899,Macosko,2
0.4558035,Macosko,2
0.4763877,Macosko,2
0.4597662,Macosko,2
0.5584173,Macosko,2
0.3641247,Macosko,2
0.513247,Macosko,2
0.3558715,Macosko,2
0.3704502,Macosko,2
0.4437786,Macosko,2
0.3813938,Macosko,2
0.3381307,Macosko,2
0.6579535,Macosko,2
0.4570665,Macosko,2
0.4706615,Macosko,2
0.4770159,Macosko,2
0.3564495,Macosko,2
0.4738591,Macosko,2
0.4801522,Macosko,2
0.4413108,Macosko,2
0.4096002,Macosko,2
0.4605154,Macosko,2
0.3206551,Macosko,3
0.4646839,Macosko,3
0.4824634,Macosko,3
0.3397299,Macosko,3
0.5083016,Macosko,3
0.381014,Macosko,3
0.3854012,Macosko,3
0.4481664,Macosko,3
0.4972542,Macosko,3
0.4105621,Macosko,3
0.3396665,Macosko,3
0.4894671,Macosko,3
0.4684927,Macosko,3
0.2674637,Macosko,3
0.4673351,Macosko,3
0.5591277,Macosko,3
0.3057479,Macosko,3
0.4861478,Macosko,3
0.4999903,Macosko,3
0.4647809,Macosko,3
0.3779775,Macosko,3
0.3668335,Macosko,3
0.3732427,Macosko,3
0.3149359,Macosko,3
0.3371497,Macosko,3
0.4359647,Macosko,3
0.4342993,Macosko,3
0.4799169,Macosko,3
0.4335239,Macosko,3
0.4248471,Macosko,3
0.5063562,Macosko,3
0.4724567,Macosko,3
0.4711322,Macosko,3
0.3546184,Macosko,3
0.4617891,Macosko,3
0.4849177,Macosko,3
0.4979549,Macosko,3
0.3662321,Macosko,3
0.3402325,Macosko,3
0.4419709,Macosko,3
0.4931471,Macosko,3
0.4203958,Macosko,3
0.4066827,Macosko,3
0.3354301,Macosko,3
0.3460302,Macosko,3
0.4010043,Macosko,3
0.4714796,Macosko,3
0.3254675,Macosko,3
0.3624976,Macosko,3
0.27314,Macosko,3
0.4582516,Macosko,3
0.41993,Macosko,3
0.4139816,Macosko,3
0.5090774,Macosko,3
0.5008918,Macosko,3
0.3765111,Macosko,3
0.4726806,Macosko,3
0.4904297,Macosko,3
0.3591634,Macosko,3
0.5115973,Macosko,3
0.431763,Macosko,3
0.4803101,Macosko,3
0.4452304,Macosko,3
0.4237324,Macosko,3
0.3730061,Macosko,3
0.5097727,Macosko,3
0.4912099,Macosko,3
0.3569899,Macosko,3
0.4839601,Macosko,3
0.4752166,Macosko,3
0.359791,Macosko,3
0.3869849,Macosko,3
0.5348273,Macosko,3
0.4785801,Macosko,3
0.477589,Macosko,3
0.4218213,Macosko,3
0.4785879,Macosko,3
0.3210854,Macosko,3
0.4800532,Macosko,3
0.432252,Macosko,3
0.5128584,Macosko,3
0.3651576,Macosko,3
0.5001741,Macosko,3
0.3226934,Macosko,3
0.3547197,Macosko,3
0.4697467,Macosko,3
0.4817239,Macosko,3
0.6690404,Macosko,3
0.4758427,Macosko,3
0.3653812,Macosko,3
0.4623796,Macosko,3
0.4622248,Macosko,3
0.4404369,Macosko,3
0.4825212,Macosko,3
0.3365758,Macosko,3
0.3408703,Macosko,3
0.3541539,Macosko,3
0.4533886,Macosko,3
0.3724053,Macosko,3
0.3833907,Patel,10
0.4675071,Patel,10
0.3250805,Patel,10
0.4680052,Patel,10
0.5191247,Patel,10
0.3548089,Patel,10
0.3768713,Patel,10
0.3416631,Patel,10
0.3352282,Patel,10
0.4230741,Patel,10
0.504604,Patel,10
0.2575195,Patel,10
0.5282765,Patel,10
0.6396889,Patel,10
0.3489172,Patel,10
0.3718084,Patel,10
0.4027025,Patel,10
0.5498069,Patel,10
0.5041533,Patel,10
0.50217,Patel,10
0.4555054,Patel,10
0.5741347,Patel,10
0.5825341,Patel,10
0.5711029,Patel,10
0.3980976,Patel,10
0.2871927,Patel,10
0.3543375,Patel,10
0.4614133,Patel,10
0.5610002,Patel,10
