ARI,Dataset,Fraction
0.8686077,Patel,10
0.8473353,Patel,10
0.8042257,Patel,10
0.7414102,Patel,10
0.691777,Patel,10
0.7432519,Patel,10
0.756659,Patel,10
0.520265,Patel,10
0.6557973,Patel,10
0.5454644,Patel,10
0.8491102,Patel,10
0.7773987,Patel,10
0.6415105,Patel,10
0.686927,Patel,10
0.6037255,Patel,10
0.7656398,Patel,10
0.690697,Patel,10
0.8439006,Patel,10
0.6648249,Patel,10
0.6254084,Patel,10
0.6177798,Patel,10
0.8072416,Patel,10
0.60118,Patel,10
0.6975121,Patel,10
0.7597201,Patel,10
0.5652066,Patel,10
0.6905383,Patel,10
0.6742164,Patel,10
0.7142963,Patel,10
0.8137292,Patel,20
0.8690178,Patel,20
0.6610389,Patel,20
0.7669817,Patel,20
0.8812837,Patel,20
0.9004104,Patel,20
0.8935473,Patel,20
0.8281628,Patel,20
0.9030438,Patel,20
0.8752469,Patel,20
0.9808421,Patel,20
0.9302388,Patel,20
0.9244988,Patel,20
0.877646,Patel,20
0.9038071,Patel,20
0.9148285,Patel,20
0.8571873,Patel,20
0.9070634,Patel,20
0.8781626,Patel,20
0.8676282,Patel,20
0.9222955,Patel,20
0.8009168,Patel,20
0.8965479,Patel,20
0.8658456,Patel,20
0.8614098,Patel,20
0.9272687,Patel,20
0.9573434,Patel,20
0.9191322,Patel,20
0.9148295,Patel,20
0.9030242,Patel,20
0.8545582,Patel,20
0.9045578,Patel,20
0.7009961,Patel,20
0.918822,Patel,20
0.9358432,Patel,20
0.8199072,Patel,20
0.9032619,Patel,20
0.8876217,Patel,20
0.8331908,Patel,20
0.7861024,Patel,20
0.8926119,Patel,20
0.8741527,Patel,20
0.9418609,Patel,20
0.8089185,Patel,20
0.9543566,Patel,20
0.8087755,Patel,20
0.859082,Patel,20
0.9032596,Patel,20
0.9271203,Patel,20
0.8663662,Patel,20
0.9003332,Patel,20
0.8539333,Patel,20
0.8544935,Patel,20
0.6749714,Patel,20
0.8690764,Patel,20
0.9022782,Patel,20
0.9570072,Patel,20
0.910701,Patel,20
0.838749,Patel,20
0.8922931,Patel,20
0.9045335,Patel,20
0.8817148,Patel,20
0.7762226,Patel,20
0.8800637,Patel,20
0.8755371,Patel,20
0.8784793,Patel,20
0.9639949,Patel,20
0.9458394,Patel,20
0.9595092,Patel,20
0.8657001,Patel,20
0.8679008,Patel,20
0.910868,Patel,20
0.95367,Patel,20
0.8453595,Patel,20
0.8755355,Patel,20
0.8958654,Patel,20
0.9052088,Patel,20
0.936847,Patel,20
0.9128106,Patel,20
0.9351778,Patel,20
0.8887187,Patel,20
0.9533628,Patel,20
0.9293088,Patel,20
0.9361387,Patel,20
0.9419081,Patel,20
0.8762247,Patel,20
0.888592,Patel,20
0.8541025,Patel,20
0.926794,Patel,20
0.8923273,Patel,20
0.8736871,Patel,20
0.8860808,Patel,20
0.9281537,Patel,20
0.9055537,Patel,20
0.8380293,Patel,20
0.8192329,Patel,20
0.724656,Patel,20
0.8885659,Patel,20
0.9486457,Patel,20
0.9042279,Patel,20
0.9526601,Patel,30
0.901595,Patel,30
0.8658981,Patel,30
0.9342088,Patel,30
0.9030955,Patel,30
0.9299445,Patel,30
0.9669194,Patel,30
0.9166902,Patel,30
0.9315704,Patel,30
0.9297257,Patel,30
0.9676484,Patel,30
0.9677406,Patel,30
0.9870336,Patel,30
0.9361659,Patel,30
0.9761542,Patel,30
0.9494032,Patel,30
0.8981852,Patel,30
0.9327657,Patel,30
0.9291138,Patel,30
0.9404825,Patel,30
0.9495764,Patel,30
0.9472349,Patel,30
0.9031262,Patel,30
0.8998783,Patel,30
0.945611,Patel,30
0.9401219,Patel,30
0.9583272,Patel,30
0.9301188,Patel,30
0.9247021,Patel,30
0.9472811,Patel,30
0.9065617,Patel,30
0.9627005,Patel,30
0.9110957,Patel,30
0.9759616,Patel,30
0.9679379,Patel,30
0.9122525,Patel,30
0.9361731,Patel,30
0.9234152,Patel,30
0.8700844,Patel,30
0.8987919,Patel,30
0.9325504,Patel,30
0.9131107,Patel,30
0.9571134,Patel,30
0.9009642,Patel,30
0.9548532,Patel,30
0.9444482,Patel,30
0.9265421,Patel,30
0.9399267,Patel,30
0.9542226,Patel,30
0.9227001,Patel,30
0.9648706,Patel,30
0.9517325,Patel,30
0.8883785,Patel,30
0.8983028,Patel,30
0.9321572,Patel,30
0.9316026,Patel,30
0.977777,Patel,30
0.9447173,Patel,30
0.9510144,Patel,30
0.9405191,Patel,30
0.9349678,Patel,30
0.9555047,Patel,30
0.924055,Patel,30
0.9117647,Patel,30
0.9163738,Patel,30
0.9418275,Patel,30
0.9737367,Patel,30
0.9278003,Patel,30
0.9606158,Patel,30
0.9245867,Patel,30
0.8910808,Patel,30
0.9613428,Patel,30
0.975604,Patel,30
0.9197565,Patel,30
0.9253576,Patel,30
0.9205637,Patel,30
0.9154053,Patel,30
0.919761,Patel,30
0.95748,Patel,30
0.9256133,Patel,30
0.9507761,Patel,30
0.968035,Patel,30
0.9231313,Patel,30
0.9639038,Patel,30
0.965039,Patel,30
0.9174254,Patel,30
0.9179906,Patel,30
0.9392354,Patel,30
0.8911235,Patel,30
0.9408568,Patel,30
0.9261721,Patel,30
0.8878645,Patel,30
0.9425509,Patel,30
0.9125619,Patel,30
0.9118392,Patel,30
0.9504755,Patel,30
0.9188715,Patel,30
0.8975125,Patel,30
0.9306603,Patel,30
0.9305276,Patel,30
0.961822,Patel,40
0.8892573,Patel,40
0.9502749,Patel,40
0.9804424,Patel,40
0.9405077,Patel,40
0.9645268,Patel,40
0.962508,Patel,40
0.9567348,Patel,40
0.9144215,Patel,40
0.9752782,Patel,40
0.9611981,Patel,40
0.9680888,Patel,40
0.9807071,Patel,40
0.9569956,Patel,40
0.9743459,Patel,40
0.9924288,Patel,40
0.92949,Patel,40
0.9579195,Patel,40
0.9521709,Patel,40
0.9742847,Patel,40
0.9609341,Patel,40
0.9544043,Patel,40
0.922686,Patel,40
0.981242,Patel,40
0.975902,Patel,40
0.9661588,Patel,40
0.9534941,Patel,40
0.9534394,Patel,40
0.9366291,Patel,40
0.9627538,Patel,40
0.9346343,Patel,40
0.9645312,Patel,40
0.9046338,Patel,40
0.9634002,Patel,40
0.9761343,Patel,40
0.9679968,Patel,40
0.9497346,Patel,40
0.9367412,Patel,40
0.9446813,Patel,40
0.9487577,Patel,40
0.9297642,Patel,40
0.9274316,Patel,40
0.9602196,Patel,40
0.9504012,Patel,40
0.9312757,Patel,40
0.9525277,Patel,40
0.9747366,Patel,40
0.9502669,Patel,40
0.9468182,Patel,40
0.945066,Patel,40
0.9831353,Patel,40
0.9434375,Patel,40
0.9326547,Patel,40
0.9188967,Patel,40
0.957032,Patel,40
0.9439173,Patel,40
0.9853616,Patel,40
0.9906383,Patel,40
0.9592697,Patel,40
0.9402104,Patel,40
0.9330352,Patel,40
0.9594342,Patel,40
0.9620665,Patel,40
0.9367874,Patel,40
0.9593542,Patel,40
0.9440749,Patel,40
0.9672327,Patel,40
0.9514073,Patel,40
0.9544591,Patel,40
0.9455008,Patel,40
0.9868242,Patel,40
0.9607964,Patel,40
0.9735771,Patel,40
0.9323546,Patel,40
0.9705228,Patel,40
0.9421252,Patel,40
0.9422628,Patel,40
0.9706323,Patel,40
0.9819787,Patel,40
0.9224639,Patel,40
0.9812519,Patel,40
0.9912593,Patel,40
0.9209652,Patel,40
0.9748984,Patel,40
0.9747726,Patel,40
0.9303675,Patel,40
0.9255821,Patel,40
0.9601057,Patel,40
0.9265281,Patel,40
0.9474656,Patel,40
0.9473171,Patel,40
0.9330058,Patel,40
0.9698831,Patel,40
0.9250904,Patel,40
0.9374791,Patel,40
0.9765103,Patel,40
0.9417353,Patel,40
0.9297497,Patel,40
0.9335438,Patel,40
0.9480875,Patel,40
0.9668492,Patel,50
0.9243754,Patel,50
0.9302102,Patel,50
1,Patel,50
0.9698539,Patel,50
0.9863708,Patel,50
0.9641958,Patel,50
0.961032,Patel,50
0.9501388,Patel,50
0.9666617,Patel,50
0.960229,Patel,50
0.979151,Patel,50
0.9768342,Patel,50
0.9813089,Patel,50
0.969201,Patel,50
1,Patel,50
0.9353734,Patel,50
0.9482775,Patel,50
0.9493269,Patel,50
0.9825717,Patel,50
0.9710709,Patel,50
0.9466106,Patel,50
0.9411202,Patel,50
0.9771901,Patel,50
0.9683447,Patel,50
0.9768023,Patel,50
0.9474834,Patel,50
0.9661551,Patel,50
0.9460728,Patel,50
0.9899058,Patel,50
0.9646819,Patel,50
0.9801135,Patel,50
0.9235035,Patel,50
0.9899496,Patel,50
0.9813312,Patel,50
0.9838519,Patel,50
0.9658925,Patel,50
0.9578713,Patel,50
0.97012,Patel,50
0.9573086,Patel,50
0.9715976,Patel,50
0.9426267,Patel,50
0.9694397,Patel,50
0.963749,Patel,50
0.9382964,Patel,50
0.976956,Patel,50
0.9693635,Patel,50
0.9387803,Patel,50
0.965491,Patel,50
0.9631169,Patel,50
0.9783225,Patel,50
0.9736121,Patel,50
0.9321049,Patel,50
0.9363934,Patel,50
0.966173,Patel,50
0.9481186,Patel,50
1,Patel,50
0.9885087,Patel,50
0.9621193,Patel,50
0.9511381,Patel,50
0.9323322,Patel,50
0.9835355,Patel,50
0.9645693,Patel,50
0.9666512,Patel,50
0.9593137,Patel,50
0.9621024,Patel,50
0.9812565,Patel,50
0.9709833,Patel,50
0.9655442,Patel,50
0.937447,Patel,50
0.9796212,Patel,50
0.962791,Patel,50
0.989287,Patel,50
0.9607613,Patel,50
0.971832,Patel,50
0.9498675,Patel,50
0.9648893,Patel,50
0.9909514,Patel,50
0.9901668,Patel,50
0.9314401,Patel,50
0.9870206,Patel,50
1,Patel,50
0.9328325,Patel,50
0.982026,Patel,50
0.9686549,Patel,50
0.9282945,Patel,50
0.9190314,Patel,50
0.9605191,Patel,50
0.9807839,Patel,50
0.9395678,Patel,50
0.9314064,Patel,50
0.9387825,Patel,50
0.9739793,Patel,50
0.9257477,Patel,50
0.9531159,Patel,50
0.9827329,Patel,50
0.9447561,Patel,50
0.9571774,Patel,50
0.9581973,Patel,50
0.9565089,Patel,50
0.6686028,Pollen2,10
0.7508515,Pollen2,10
0.5106717,Pollen2,10
0.8361448,Pollen2,10
0.6921203,Pollen2,10
0.5679123,Pollen2,10
0.7888724,Pollen2,10
0.7716798,Pollen2,10
0.7458507,Pollen2,10
0.8736315,Pollen2,10
0.6431506,Pollen2,10
0.8173894,Pollen2,10
0.7983175,Pollen2,10
0.6334045,Pollen2,10
0.7352373,Pollen2,10
0.7235912,Pollen2,10
0.8211363,Pollen2,10
0.7784369,Pollen2,10
0.6415923,Pollen2,10
0.8717597,Pollen2,10
0.8611956,Pollen2,10
0.5255067,Pollen2,10
0.6160718,Pollen2,10
0.7516197,Pollen2,10
0.8448616,Pollen2,10
0.5749285,Pollen2,10
0.7405146,Pollen2,10
0.6159368,Pollen2,10
0.7887758,Pollen2,10
0.7587763,Pollen2,10
0.6293824,Pollen2,10
0.6843839,Pollen2,10
0.6311079,Pollen2,10
0.7577822,Pollen2,10
0.773546,Pollen2,10
0.8161817,Pollen2,10
0.8432199,Pollen2,10
0.8159391,Pollen2,10
0.6423158,Pollen2,10
0.6673672,Pollen2,10
0.8876994,Pollen2,10
0.6015956,Pollen2,10
0.6974981,Pollen2,10
0.7572921,Pollen2,10
0.8271776,Pollen2,10
0.6837754,Pollen2,10
0.917164,Pollen2,10
0.7333699,Pollen2,10
0.8663392,Pollen2,10
0.7365619,Pollen2,10
0.6954472,Pollen2,10
0.4993515,Pollen2,10
0.7479776,Pollen2,10
0.6234701,Pollen2,10
0.8011144,Pollen2,10
0.7219791,Pollen2,10
0.6159096,Pollen2,10
0.7805921,Pollen2,10
0.9006439,Pollen2,10
0.5783459,Pollen2,10
0.7269326,Pollen2,10
0.9103794,Pollen2,10
0.8055713,Pollen2,10
0.5661345,Pollen2,10
0.6580043,Pollen2,10
0.8685179,Pollen2,10
0.8396458,Pollen2,10
0.9244813,Pollen2,10
0.7492134,Pollen2,10
0.7845055,Pollen2,10
0.8468154,Pollen2,10
0.8082766,Pollen2,10
0.8417135,Pollen2,10
0.5853554,Pollen2,10
0.6772984,Pollen2,10
0.73595,Pollen2,10
0.8721432,Pollen2,10
0.8858663,Pollen2,10
0.72296,Pollen2,10
0.8315499,Pollen2,10
0.840816,Pollen2,10
0.6567995,Pollen2,10
0.7684429,Pollen2,10
0.7311172,Pollen2,10
0.5938266,Pollen2,10
0.6982915,Pollen2,10
0.6753411,Pollen2,10
0.7851208,Pollen2,10
0.6219736,Pollen2,10
0.7985634,Pollen2,10
0.6880241,Pollen2,10
0.7631337,Pollen2,10
0.7283638,Pollen2,10
0.7514882,Pollen2,10
0.7775908,Pollen2,10
0.8988116,Pollen2,10
0.6494474,Pollen2,10
0.5293999,Pollen2,10
0.8439904,Pollen2,10
0.6711933,Pollen2,10
0.7233181,Pollen2,20
0.8465621,Pollen2,20
0.757891,Pollen2,20
0.879058,Pollen2,20
0.85128,Pollen2,20
0.9512624,Pollen2,20
0.9192665,Pollen2,20
0.8493192,Pollen2,20
0.8636043,Pollen2,20
0.9402239,Pollen2,20
0.9439382,Pollen2,20
0.9048466,Pollen2,20
0.790589,Pollen2,20
0.9428149,Pollen2,20
0.9076347,Pollen2,20
0.8246605,Pollen2,20
0.9385944,Pollen2,20
0.8482068,Pollen2,20
0.860106,Pollen2,20
0.8731125,Pollen2,20
0.8936946,Pollen2,20
0.9538383,Pollen2,20
0.8813157,Pollen2,20
0.8956432,Pollen2,20
0.8658474,Pollen2,20
0.8648395,Pollen2,20
0.9259776,Pollen2,20
0.8362709,Pollen2,20
0.8436218,Pollen2,20
0.8710325,Pollen2,20
0.7958037,Pollen2,20
0.9717737,Pollen2,20
0.8228551,Pollen2,20
0.9449175,Pollen2,20
0.8816185,Pollen2,20
0.9530907,Pollen2,20
0.953298,Pollen2,20
0.973439,Pollen2,20
0.6978385,Pollen2,20
0.8972626,Pollen2,20
0.9174698,Pollen2,20
0.8300131,Pollen2,20
0.8385198,Pollen2,20
0.915055,Pollen2,20
0.8340878,Pollen2,20
0.896143,Pollen2,20
0.903659,Pollen2,20
0.8991068,Pollen2,20
0.91376,Pollen2,20
0.9298117,Pollen2,20
0.8178705,Pollen2,20
0.7069103,Pollen2,20
0.84172,Pollen2,20
0.9166918,Pollen2,20
0.8345208,Pollen2,20
0.8704124,Pollen2,20
0.8695683,Pollen2,20
0.9177749,Pollen2,20
0.8836688,Pollen2,20
0.8157378,Pollen2,20
0.930695,Pollen2,20
0.950657,Pollen2,20
0.8648759,Pollen2,20
0.9087569,Pollen2,20
0.7473826,Pollen2,20
0.9291814,Pollen2,20
0.9619328,Pollen2,20
0.9433459,Pollen2,20
0.8607567,Pollen2,20
0.7836884,Pollen2,20
0.9596159,Pollen2,20
0.9618508,Pollen2,20
0.9178277,Pollen2,20
0.788541,Pollen2,20
0.8688286,Pollen2,20
0.8902142,Pollen2,20
0.8914879,Pollen2,20
0.9249888,Pollen2,20
0.8642338,Pollen2,20
0.9315801,Pollen2,20
0.9015705,Pollen2,20
0.8700906,Pollen2,20
0.9506973,Pollen2,20
0.972352,Pollen2,20
0.6859846,Pollen2,20
0.8210865,Pollen2,20
0.8349516,Pollen2,20
0.9375833,Pollen2,20
0.9607783,Pollen2,20
0.8303161,Pollen2,20
0.7775325,Pollen2,20
0.9378573,Pollen2,20
0.9254855,Pollen2,20
0.9611307,Pollen2,20
0.7827217,Pollen2,20
0.9185353,Pollen2,20
0.8139079,Pollen2,20
0.8153976,Pollen2,20
0.8721706,Pollen2,20
0.8647295,Pollen2,20
0.8509072,Pollen2,30
0.8892863,Pollen2,30
0.907138,Pollen2,30
0.9122341,Pollen2,30
0.8626838,Pollen2,30
0.9728909,Pollen2,30
0.9698349,Pollen2,30
0.9533452,Pollen2,30
0.9042328,Pollen2,30
0.9479939,Pollen2,30
0.954806,Pollen2,30
0.929468,Pollen2,30
0.9192357,Pollen2,30
0.945,Pollen2,30
0.9611391,Pollen2,30
0.9189774,Pollen2,30
0.9528723,Pollen2,30
0.8756009,Pollen2,30
0.9399436,Pollen2,30
0.9711537,Pollen2,30
0.9353914,Pollen2,30
0.9600759,Pollen2,30
0.9028906,Pollen2,30
0.9827707,Pollen2,30
0.9171418,Pollen2,30
0.9241333,Pollen2,30
0.9196278,Pollen2,30
0.8822263,Pollen2,30
0.8501808,Pollen2,30
0.9520581,Pollen2,30
0.8771205,Pollen2,30
0.9328001,Pollen2,30
0.8824672,Pollen2,30
0.9650763,Pollen2,30
0.9364359,Pollen2,30
0.9676853,Pollen2,30
0.9510371,Pollen2,30
0.9581619,Pollen2,30
0.9148916,Pollen2,30
0.9107087,Pollen2,30
0.927329,Pollen2,30
0.9026569,Pollen2,30
0.8819973,Pollen2,30
0.9146257,Pollen2,30
0.8216189,Pollen2,30
0.9369559,Pollen2,30
0.908837,Pollen2,30
0.9058385,Pollen2,30
0.9388431,Pollen2,30
0.9301137,Pollen2,30
0.851474,Pollen2,30
0.9394504,Pollen2,30
0.8660148,Pollen2,30
0.9364673,Pollen2,30
0.9324969,Pollen2,30
0.9613217,Pollen2,30
0.8980034,Pollen2,30
0.9033104,Pollen2,30
0.9565772,Pollen2,30
0.9127856,Pollen2,30
0.9502134,Pollen2,30
0.9507588,Pollen2,30
0.8990091,Pollen2,30
0.8863854,Pollen2,30
0.8165223,Pollen2,30
0.928275,Pollen2,30
0.9572491,Pollen2,30
0.9222258,Pollen2,30
0.8686991,Pollen2,30
0.984585,Pollen2,30
0.9525814,Pollen2,30
0.9606781,Pollen2,30
0.9601085,Pollen2,30
0.8955439,Pollen2,30
0.9328014,Pollen2,30
0.9130451,Pollen2,30
0.9184469,Pollen2,30
0.9726403,Pollen2,30
0.9580582,Pollen2,30
0.9069687,Pollen2,30
0.903983,Pollen2,30
0.9258703,Pollen2,30
0.9657694,Pollen2,30
0.9537717,Pollen2,30
0.9088128,Pollen2,30
0.8841095,Pollen2,30
0.9303881,Pollen2,30
0.9663746,Pollen2,30
0.9608579,Pollen2,30
0.9562794,Pollen2,30
0.8818054,Pollen2,30
0.9330537,Pollen2,30
0.9660819,Pollen2,30
0.9659186,Pollen2,30
0.8856848,Pollen2,30
0.9372212,Pollen2,30
0.9270378,Pollen2,30
0.9124404,Pollen2,30
0.9644268,Pollen2,30
0.9386849,Pollen2,30
0.9378622,Pollen2,40
0.9552691,Pollen2,40
0.9548375,Pollen2,40
0.9494879,Pollen2,40
0.9702954,Pollen2,40
0.9646534,Pollen2,40
0.9641756,Pollen2,40
0.9397093,Pollen2,40
0.9225457,Pollen2,40
0.9606225,Pollen2,40
0.9628586,Pollen2,40
0.9097566,Pollen2,40
0.9437394,Pollen2,40
0.9767851,Pollen2,40
0.9759994,Pollen2,40
0.9064686,Pollen2,40
0.9648169,Pollen2,40
0.8732348,Pollen2,40
0.9535186,Pollen2,40
0.9646082,Pollen2,40
0.9554617,Pollen2,40
0.9719385,Pollen2,40
0.9820767,Pollen2,40
0.9770031,Pollen2,40
0.9361957,Pollen2,40
0.9650408,Pollen2,40
0.9700061,Pollen2,40
0.9640607,Pollen2,40
0.9615709,Pollen2,40
0.9802538,Pollen2,40
0.9726687,Pollen2,40
0.9776852,Pollen2,40
0.9452809,Pollen2,40
0.958337,Pollen2,40
0.9478102,Pollen2,40
0.9836596,Pollen2,40
0.9749279,Pollen2,40
0.9712285,Pollen2,40
0.9667366,Pollen2,40
0.9328549,Pollen2,40
0.9425638,Pollen2,40
0.9683627,Pollen2,40
0.9274595,Pollen2,40
0.9622789,Pollen2,40
0.8531535,Pollen2,40
0.9307204,Pollen2,40
0.9329541,Pollen2,40
0.9506417,Pollen2,40
0.9640593,Pollen2,40
0.9454774,Pollen2,40
0.9292963,Pollen2,40
0.9645043,Pollen2,40
0.9112466,Pollen2,40
0.9448152,Pollen2,40
0.9583405,Pollen2,40
0.9707575,Pollen2,40
0.9505483,Pollen2,40
0.9029781,Pollen2,40
0.9708086,Pollen2,40
0.9160124,Pollen2,40
0.9829339,Pollen2,40
0.9694774,Pollen2,40
0.9473229,Pollen2,40
0.9307586,Pollen2,40
0.9431371,Pollen2,40
0.9497783,Pollen2,40
0.9424562,Pollen2,40
0.9149711,Pollen2,40
0.9456518,Pollen2,40
0.9884055,Pollen2,40
0.9620762,Pollen2,40
0.956074,Pollen2,40
0.9547496,Pollen2,40
0.9432699,Pollen2,40
0.9735672,Pollen2,40
0.9497311,Pollen2,40
0.9707525,Pollen2,40
0.9766079,Pollen2,40
0.960147,Pollen2,40
0.9680092,Pollen2,40
0.9604672,Pollen2,40
0.929015,Pollen2,40
0.9413804,Pollen2,40
0.9808589,Pollen2,40
0.9774719,Pollen2,40
0.8718325,Pollen2,40
0.9428567,Pollen2,40
0.9778647,Pollen2,40
0.9756898,Pollen2,40
0.9647831,Pollen2,40
0.8857156,Pollen2,40
0.9477747,Pollen2,40
0.9775547,Pollen2,40
0.944278,Pollen2,40
0.9447335,Pollen2,40
0.9471952,Pollen2,40
0.9624456,Pollen2,40
0.9600497,Pollen2,40
0.975585,Pollen2,40
0.9695825,Pollen2,40
0.9790228,Pollen2,50
0.9683648,Pollen2,50
0.9556137,Pollen2,50
0.9773226,Pollen2,50
0.970902,Pollen2,50
0.9882096,Pollen2,50
0.9569262,Pollen2,50
0.9543833,Pollen2,50
0.9789618,Pollen2,50
0.9614733,Pollen2,50
0.9602391,Pollen2,50
0.95491,Pollen2,50
0.9407142,Pollen2,50
0.9809256,Pollen2,50
0.9692945,Pollen2,50
0.9364312,Pollen2,50
0.9570724,Pollen2,50
0.885969,Pollen2,50
0.9557213,Pollen2,50
0.9613889,Pollen2,50
0.9667024,Pollen2,50
0.9761616,Pollen2,50
0.9865786,Pollen2,50
0.9703461,Pollen2,50
0.9633632,Pollen2,50
0.9773619,Pollen2,50
0.9692469,Pollen2,50
0.9557202,Pollen2,50
0.9592705,Pollen2,50
0.9869827,Pollen2,50
0.9732403,Pollen2,50
0.9902446,Pollen2,50
0.9533473,Pollen2,50
0.9420218,Pollen2,50
0.9605808,Pollen2,50
0.9725266,Pollen2,50
0.9762837,Pollen2,50
0.9692669,Pollen2,50
0.9681352,Pollen2,50
0.9369351,Pollen2,50
0.9395997,Pollen2,50
0.9795179,Pollen2,50
0.944402,Pollen2,50
0.9735403,Pollen2,50
0.9264867,Pollen2,50
0.9467211,Pollen2,50
0.9541001,Pollen2,50
0.9698895,Pollen2,50
0.9743172,Pollen2,50
0.9781264,Pollen2,50
0.9558315,Pollen2,50
0.974352,Pollen2,50
0.8952451,Pollen2,50
0.955447,Pollen2,50
0.966291,Pollen2,50
0.9764751,Pollen2,50
0.9594451,Pollen2,50
0.9339372,Pollen2,50
0.9822266,Pollen2,50
0.9050195,Pollen2,50
0.9779296,Pollen2,50
0.9693345,Pollen2,50
0.9784028,Pollen2,50
0.9896346,Pollen2,50
0.9481401,Pollen2,50
0.9399467,Pollen2,50
0.9646747,Pollen2,50
0.92148,Pollen2,50
0.9657167,Pollen2,50
0.9881119,Pollen2,50
0.9580952,Pollen2,50
0.9645395,Pollen2,50
0.954775,Pollen2,50
0.9778442,Pollen2,50
0.9722646,Pollen2,50
0.8911514,Pollen2,50
0.9833103,Pollen2,50
0.966399,Pollen2,50
0.9687906,Pollen2,50
0.9660055,Pollen2,50
0.9757704,Pollen2,50
0.9328984,Pollen2,50
0.9766939,Pollen2,50
0.9763785,Pollen2,50
0.9713835,Pollen2,50
0.8580458,Pollen2,50
0.9354093,Pollen2,50
0.9721224,Pollen2,50
0.9786505,Pollen2,50
0.9748748,Pollen2,50
0.8971375,Pollen2,50
0.9447287,Pollen2,50
0.9780704,Pollen2,50
0.953631,Pollen2,50
0.9907422,Pollen2,50
0.9431144,Pollen2,50
0.9618696,Pollen2,50
0.9821027,Pollen2,50
0.9798018,Pollen2,50
0.9621876,Pollen2,50
0.6876143,Usoskin3,10
0.5498993,Usoskin3,10
0.5335298,Usoskin3,10
0.6302103,Usoskin3,10
0.5197457,Usoskin3,10
0.4683761,Usoskin3,10
0.6996291,Usoskin3,10
0.3047501,Usoskin3,10
0.3024927,Usoskin3,10
0.4976273,Usoskin3,10
0.5586792,Usoskin3,10
0.4239449,Usoskin3,10
0.5864768,Usoskin3,10
0.4122505,Usoskin3,10
0.3663363,Usoskin3,10
0.5980709,Usoskin3,10
0.5080533,Usoskin3,10
0.5454348,Usoskin3,10
0.5552042,Usoskin3,10
0.5685155,Usoskin3,10
0.5661952,Usoskin3,10
0.5555794,Usoskin3,10
0.656843,Usoskin3,10
0.3819296,Usoskin3,10
0.6024516,Usoskin3,10
0.3421963,Usoskin3,10
0.4908397,Usoskin3,10
0.6085832,Usoskin3,10
0.5893799,Usoskin3,10
0.418718,Usoskin3,10
0.5373542,Usoskin3,10
0.571365,Usoskin3,10
0.4793798,Usoskin3,10
0.4107359,Usoskin3,10
0.5944149,Usoskin3,10
0.3989297,Usoskin3,10
0.5598558,Usoskin3,10
0.5069114,Usoskin3,10
0.6717641,Usoskin3,10
0.5306676,Usoskin3,10
0.624026,Usoskin3,10
0.6286535,Usoskin3,10
0.4440525,Usoskin3,10
0.5133356,Usoskin3,10
0.6082975,Usoskin3,10
0.3622081,Usoskin3,10
0.656476,Usoskin3,10
0.6235863,Usoskin3,10
0.5061116,Usoskin3,10
0.5144065,Usoskin3,10
0.5486328,Usoskin3,10
0.4132646,Usoskin3,10
0.5084834,Usoskin3,10
0.6431694,Usoskin3,10
0.3167306,Usoskin3,10
0.4675663,Usoskin3,10
0.5624174,Usoskin3,10
0.5973747,Usoskin3,10
0.546367,Usoskin3,10
0.5598036,Usoskin3,10
0.5715539,Usoskin3,10
0.6506489,Usoskin3,10
0.6926007,Usoskin3,10
0.3755144,Usoskin3,10
0.5194542,Usoskin3,10
0.4598536,Usoskin3,10
0.4025115,Usoskin3,10
0.5587006,Usoskin3,10
0.4526202,Usoskin3,10
0.3888736,Usoskin3,10
0.6338191,Usoskin3,10
0.5050586,Usoskin3,10
0.3268876,Usoskin3,10
0.4432307,Usoskin3,10
0.6846152,Usoskin3,10
0.585473,Usoskin3,10
0.5302155,Usoskin3,10
0.4885553,Usoskin3,10
0.6375747,Usoskin3,10
0.6883501,Usoskin3,10
0.4863624,Usoskin3,10
0.5927212,Usoskin3,10
0.4892007,Usoskin3,10
0.584096,Usoskin3,10
0.3586337,Usoskin3,10
0.5208943,Usoskin3,10
0.5106885,Usoskin3,10
0.7564025,Usoskin3,10
0.5163162,Usoskin3,10
0.4125714,Usoskin3,10
0.4251591,Usoskin3,10
0.6177653,Usoskin3,10
0.4596513,Usoskin3,10
0.5901672,Usoskin3,10
0.5171927,Usoskin3,10
0.5494778,Usoskin3,10
0.5235366,Usoskin3,10
0.6715258,Usoskin3,10
0.6410755,Usoskin3,10
0.5981379,Usoskin3,10
0.8050332,Usoskin3,20
0.6709185,Usoskin3,20
0.6344505,Usoskin3,20
0.7191993,Usoskin3,20
0.63017,Usoskin3,20
0.6033818,Usoskin3,20
0.7120046,Usoskin3,20
0.6755694,Usoskin3,20
0.664128,Usoskin3,20
0.5026841,Usoskin3,20
0.6395774,Usoskin3,20
0.5417571,Usoskin3,20
0.6637958,Usoskin3,20
0.7323387,Usoskin3,20
0.5987237,Usoskin3,20
0.647967,Usoskin3,20
0.6309947,Usoskin3,20
0.6204019,Usoskin3,20
0.6432185,Usoskin3,20
0.6338081,Usoskin3,20
0.5150364,Usoskin3,20
0.6201475,Usoskin3,20
0.6810914,Usoskin3,20
0.5814891,Usoskin3,20
0.6451677,Usoskin3,20
0.5469685,Usoskin3,20
0.6740268,Usoskin3,20
0.6229088,Usoskin3,20
0.6746641,Usoskin3,20
0.6157304,Usoskin3,20
